Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",7 p.m.,Away,Rockford University,"Rockford, IL",,,,"L,1-3",Box ScoreRecap
"September 4, 2024 (Wednesday)",7 p.m.,Away,Alverno College,"Milwaukee, WI",,,,"W,3-2",Box ScoreRecap
"September 13, 2024 (Friday)",6:30 pm,Neutral,Concordia University Chicago,"Wheaton, IL/ King Arena",,,Marilyn Scribner Invitational,"L,0-3",Box ScoreRecap
"September 14, 2024 (Saturday)",1:30 p.m.,Neutral,Rose-Hulman,"Wheaton, IL/ King Arena",,,Marilyn Scribner Invitational,"L,0-3",Box ScoreRecap
"September 14, 2024 (Saturday)",4 p.m.,Neutral,Aurora University,"Wheaton, IL/ King Arena",,,Marilyn Scribner Invitational,"L,0-3",Box ScoreRecap
"September 17, 2024 (Tuesday)",7 p.m.,Home,Milwaukee School of Engineering,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box ScoreRecap
"September 19, 2024 (Thursday)",7 p.m.,Home,Dominican University (Ill.),"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box ScoreRecap
"September 21, 2024 (Saturday)",12 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, WI/ Kern Center",,,MSOE Tri-Match,"L,0-3",Box ScoreRecap
"September 21, 2024 (Saturday)",2 p.m.,Neutral,Ripon College,"Milwaukee, WI/ Kern Center",,,MSOE Tri-Match,"L,0-3",Box ScoreRecap
"September 24, 2024 (Tuesday)",5 p.m.,Home,Coe College,"Beloit, Wis./Flood Arena (Sports Center)",,,Beloit College Tri,"L,0-3",Box ScoreRecap
"September 24, 2024 (Tuesday)",7 p.m.,Home,Rockford University,"Beloit, Wis./Flood Arena (Sports Center)",,,Beloit College Tri,"L,0-3",Box ScoreRecap
"September 27, 2024 (Friday)",6 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, WI/ Time of Grace Center",,,,"L,0-3",Box ScoreRecap
"October 1, 2024 (Tuesday)",7 p.m.,Away,Grinnell College,"Grinnell, IA/ Darby Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 6, 2024 (Sunday)",1 p.m.,Away,Saint Mary's College (IN),"Notre Dame, IN/ Angela Athletic & Wellness Complex",,,,"L,0-3",Box ScoreRecap
"October 8, 2024 (Tuesday)",7 p.m.,Home,Alverno College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-1",Box ScoreRecap
"October 11, 2024 (Friday)",7 p.m.,Away,Lake Forest College,"Lake Forest, IL/ Sports & Recreation Center",,,,"L,0-3",Box ScoreRecap
"October 15, 2024 (Tuesday)",7 p.m.,Away,Loras College,"Dubuque, IA/ Lillis Court",,,,"L,1-3",Box ScoreRecap
"October 18, 2024 (Friday)",7 p.m.,Away,Knox College,"Galesburg, IL/ Memorial Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 19, 2024 (Saturday)",1 p.m.,Away,Monmouth College,"Monmouth, IL/ Glennie Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 23, 2024 (Wednesday)",7 p.m.,Home,Cornell College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box ScoreRecap
"October 25, 2024 (Friday)",7 p.m.,Home,Maranatha Baptist  University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-0",Box ScoreRecapGallery
"October 29, 2024 (Tuesday)",7 p.m.,Away,Maranatha Baptist  University,"Watertown, WI/ MBU GYMNASIUM",,,,"W,3-0",Box ScoreRecap
"November 1, 2024 (Friday)",7 p.m.,Home,Lawrence University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box ScoreRecap
"November 2, 2024 (Saturday)",1 p.m.,Home,Ripon College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box Score
"November 9, 2024 (Saturday)",10 a.m.,Home,Illinois College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3",Box ScoreRecap
