Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 23, 2021 (Tuesday)",2:00 pm,Away,Lawrence University,"Appleton, WI",,,,Canceled,
"March 23, 2021 (Tuesday)",4:00 pm,Away,Lawrence University,"Appleton, WI",,,,Canceled,
"March 27, 2021 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,Postponed,
"March 27, 2021 (Saturday)",3:00 pm,Away,Grinnell College,"Grinnell, IA",,,,Postponed,
"March 28, 2021 (Sunday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Knox Softball Field",,,,"L,0-14",Box ScoreRecap
"March 28, 2021 (Sunday)",3:00 pm,Home,Beloit College,"Galesburg, IL/Knox Softball Field",,,,"L,4-8",Box ScoreRecap
"April 3, 2021 (Saturday)",1:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-9",Box ScoreRecap
"April 3, 2021 (Saturday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-7",Box ScoreRecap
"April 6, 2021 (Tuesday)",3:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,,"L,0-9",Box ScoreRecap
"April 6, 2021 (Tuesday)",5:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,,"L,3-8",Box ScoreRecap
"April 10, 2021 (Saturday)",1:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,Postponed,
"April 10, 2021 (Saturday)",3:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,Postponed,
"April 11, 2021 (Sunday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,0-7",Box ScoreRecap
"April 11, 2021 (Sunday)",3:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,3-5",Box ScoreRecap
"April 12, 2021 (Monday)",3:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,"L,2-10",Box ScoreRecap
"April 12, 2021 (Monday)",5:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,"W,5-3",Box ScoreRecap
"April 14, 2021 (Wednesday)",3:00 pm,Away,Grinnell College,"Grinnell, IA",,,,Postponed,
"April 14, 2021 (Wednesday)",5:00 pm,Away,Grinnell College,"Grinnell, IA",,,,Postponed,
"April 17, 2021 (Saturday)",1:00 pm,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"L,0-4",Box ScoreRecap
"April 17, 2021 (Saturday)",3:00 pm,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"L,0-3",Box ScoreRecap
"April 18, 2021 (Sunday)",1:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,,"L,10-2",Box ScoreRecap
"April 18, 2021 (Sunday)",3:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,,"W,3-2",Box ScoreRecap
"April 20, 2021 (Tuesday)",3:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,Postponed,
"April 20, 2021 (Tuesday)",5:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,Postponed,
"April 21, 2021 (Wednesday)",3:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,0-11",Box ScoreRecap
"April 21, 2021 (Wednesday)",5:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,2-4",Box ScoreRecap
"April 22, 2021 (Thursday)",3:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"L,5-12",Box ScoreRecap
"April 22, 2021 (Thursday)",5:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"L,3-5",Box ScoreRecap
"April 24, 2021 (Saturday)",1:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,0-7",Box ScoreRecap
"April 24, 2021 (Saturday)",3:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,5-2",Box ScoreRecap
"April 25, 2021 (Sunday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,2-4",Box ScoreRecap
"April 25, 2021 (Sunday)",3:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,1-7",Box ScoreRecap
"April 30, 2021 (Friday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-11",Box ScoreRecap
"April 30, 2021 (Friday)",5:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-5",Box ScoreRecap
"May 2, 2021 (Sunday)",1:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,"L,2-9",Box ScoreRecap
"May 2, 2021 (Sunday)",3:00 pm,Home,Monmouth College,"Galesburg, IL/Knox Softball Field",,,,"W,10-2",Box ScoreRecap
"May 8, 2021 (Saturday)",12:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,Senior Day,"L,0-1",Box ScoreRecap
"May 8, 2021 (Saturday)",2:00 pm,Home,Cornell College,"Galesburg, IL/Knox Softball Field",,,Senior Day,"L,0-8",Box ScoreRecap
"May 9, 2021 (Sunday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Knox Softball Field",,,,Canceled,
"May 9, 2021 (Sunday)",3:00 pm,Home,Beloit College,"Galesburg, IL/Knox Softball Field",,,,Canceled,
