Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 2, 1969 (Wednesday)",,Home,Luther,"Grinnell, IA",,,"L,3-5",
"April 5, 1969 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,7-2",
"April 11, 1969 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,3-6",
"April 12, 1969 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,2-6",
"April 19, 1969 (Saturday)",,Neutral,Northern Iowa,"Mount Vernon, IA",,,"L,3-6",
"April 19, 1969 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,8-1",
"April 19, 1969 (Saturday)",,Neutral,Coe,"Mount Vernon, IA",,,"W,6-0",
"April 23, 1969 (Wednesday)",,Home,Iowa State,"Grinnell, IA",,,"L,2-6",
"April 30, 1969 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,6-3",
"May 3, 1969 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,6-3",
"May 9, 1969 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,4-5",
"May 10, 1969 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"L,1-8",
"May 16, 1969 (Friday)",,Away,Midwest Conference Tournament,"Beloit, WI",,,7th/10 Teams,
