Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2024 (Friday)",11 am,Neutral,Carleton College,"Chicago, IL",,,"L,0-3",Box ScoreRecap
"August 30, 2024 (Friday)",1:30 pm,Away,University of Chicago,"Chicago, IL",,,"L,0-3",Box ScoreRecap
"August 31, 2024 (Saturday)",10 am,Neutral,Loras College,"Chicago, IL",,,"L,1-3",Box ScoreRecap
"August 31, 2024 (Saturday)",12:30 pm,Neutral,Alma College,"Chicago, IL",,,"L,0-3",Box ScoreRecap
"September 6, 2024 (Friday)",4:45 pm,Neutral,Alverno College,"Milwaukee, WI",,,"W,3-0",Box ScoreRecap
"September 6, 2024 (Friday)",7 pm,Away,Mount Mary University,"Milwaukee, WI",,,"W,3-0",Box ScoreRecap
"September 7, 2024 (Saturday)",9:30 am,Neutral,Maranatha Baptist  University,"Milwaukee, WI",,,"W,3-0",Box ScoreRecap
"September 7, 2024 (Saturday)",11:45 am,Neutral,Bluffton University,"Milwaukee, WI",,,"L,0-3",Box ScoreRecap
"September 11, 2024 (Wednesday)",7 pm,Home,Alverno College,"Appleton, WI/ Alexander Gymnasium",,,"W,3-0",Box ScoreRecap
"September 13, 2024 (Friday)",4 pm,Neutral,Aurora University,"Wheaton, IL",,,"L,0-3",Box ScoreRecap
"September 13, 2024 (Friday)",6:30 pm,Neutral,Rose-Hulman,"Wheaton, IL",,,"L,0-3",Box ScoreRecap
"September 14, 2024 (Saturday)",11 am,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,0-3",Box ScoreRecap
"September 14, 2024 (Saturday)",1:30 pm,Neutral,Concordia University Chicago,"Wheaton, IL",,,"L,2-3",Box ScoreRecap
"September 17, 2024 (Tuesday)",7 pm,Home,University of Wisconsin-Stout,"Appleton, WI/ Alexander Gymnasium",,,"L,0-3",Box ScoreRecap
"September 20, 2024 (Friday)",3 pm,Home,Mount Mary University,"Appleton, WI/ Alexander Gymnasium",,,"W,3-0",Box ScoreRecap
"September 20, 2024 (Friday)",7 pm,Home,Rockford University,"Appleton, WI/ Alexander Gymnasium",,,"L,1-3",Box ScoreRecap
"September 28, 2024 (Saturday)",Noon,Away,Concordia University Chicago,"River Forest, IL",,,"L,0-3",Box ScoreRecap
"September 28, 2024 (Saturday)",2 pm,Neutral,Central College,"River Forest, IL",,,"L,0-3",Box ScoreRecap
"October 4, 2024 (Friday)",7 pm,Home,Illinois College,"Appleton, WI/ Alexander Gymnasium",,,"L,1-3",Box ScoreRecap
"October 5, 2024 (Saturday)",1 pm,Home,Knox College,"Appleton, WI/ Alexander Gymnasium",,,"W,3-0",Box ScoreRecap
"October 8, 2024 (Tuesday)",7 pm,Away,University of Wisconsin-Oshkosh,"Oshkosh, WI",,,"L,0-3",Box ScoreRecap
"October 12, 2024 (Saturday)",1 pm,Home,Grinnell College,"Appleton, WI/ Alexander Gymnasium",,,"L,0-3",Box ScoreRecap
"October 19, 2024 (Saturday)",10 am,Away,Northland College,"Ashland, WI",,,"W,3-0",Box ScoreRecap
"October 19, 2024 (Saturday)",Noon,Neutral,College of St. Scholastica,"Ashland, WI",,,"L,0-3",Box ScoreRecap
"October 22, 2024 (Tuesday)",7 pm,Home,Lake Forest College,"Appleton, WI/ Alexander Gymnasium",,,"W,3-0",Box ScoreRecap
"October 24, 2024 (Thursday)",7 pm,Home,Maranatha Baptist  University,"Appleton, WI/ Alexander Gymnasium",,,"W,3-0",Box ScoreRecap
"October 26, 2024 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,"L,0-3",Box ScoreRecap
"November 1, 2024 (Friday)",7 pm,Away,Beloit College,"Beloit, WI",,,"W,3-0",Box ScoreRecap
"November 2, 2024 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,0-3",Box ScoreRecap
"November 5, 2024 (Tuesday)",7 pm,Away,Marian University,"Fond du Lac, WI",,,"L,1-3",Box ScoreRecap
"November 8, 2024 (Friday)",7 pm,Away,Ripon College,"Ripon, WI",,,"W,3-0",Box ScoreRecap
