Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 29, 2023 (Tuesday)",5:00 PM,Home,Marshalltown Community College,"Mount Vernon, IA/Cornell Soccer Field",,,,
"September 1, 2023 (Friday)",5:00 PM,Home,Clarke,"Mount Vernon, IA/Cornell Soccer Field",,,"T,1-1",Box ScoreRecap
"September 2, 2023 (Saturday)",10:00 AM,Home,Mount Mercy,"Mount Vernon, IA/Cornell Soccer Field",,,"L,1-2",Box ScoreRecap
"September 7, 2023 (Thursday)",5:00 PM,Home,William Penn,"Mount Vernon, IA/Cornell Soccer Field",,,"L,1-2",Box ScoreRecap
"September 20, 2023 (Wednesday)",5:00 PM,Home,Coe,"Mount Vernon, IA/Cornell Soccer Field",,,"L,0-5",Box ScoreRecap
"September 23, 2023 (Saturday)",11:00 AM,Away,Beloit,"Beloit, WI",,,"L,0-2",Box ScoreRecap
"September 24, 2023 (Sunday)",12:00 PM,Away,Marian,"Fond du Lac, WI",,,"T,2-2",Box ScoreRecap
"September 27, 2023 (Wednesday)",5:00 PM,Home,Elmhurst,"Mount Vernon, IA/Cornell Soccer Field",,,"T,1-1",Box ScoreRecap
"September 30, 2023 (Saturday)",11:00 AM,Home,Lawrence,"Mount Vernon, IA/Cornell Soccer Field",,,"L,0-5",Box ScoreRecap
"October 4, 2023 (Wednesday)",4:00 PM,Away,Monmouth,"Monmouth, IL",,,"L,0-4",Box ScoreRecap
"October 10, 2023 (Tuesday)",4:30 PM,Home,Knox,"Mount Vernon, IA/Cornell Soccer Field",,,"W,3-1",Box ScoreRecap
"October 14, 2023 (Saturday)",12:00 PM,Away,Ripon,"Ripon, WI",,,"L,0-1",Box ScoreRecap
"October 18, 2023 (Wednesday)",4:00 PM,Home,Grinnell,"Mount Vernon, IA/Cornell Soccer Field",,,"L,0-2",Box ScoreRecap
"October 24, 2023 (Tuesday)",4:30 PM,Away,Illinois College,"Jacksonville, IL",,,"L,0-2",Box ScoreRecap
"October 28, 2023 (Saturday)",11:00 AM,Home,Lake Forest,"Mount Vernon, IA/Cornell Soccer Field",,,"L,0-7",Box ScoreRecap
