Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2019 (Saturday)",10:00 am,Home,Lincoln Christian University,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-1",Box ScoreRecap
"August 31, 2019 (Saturday)",12:30 pm,Neutral,Lincoln Christian vs. Principia,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,Principia 3-1,
"August 31, 2019 (Saturday)",2:00 pm,Home,Principia College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-0",Box ScoreRecap
"September 3, 2019 (Tuesday)",7:00 pm,Home,Eureka College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 6, 2019 (Friday)",5:00 pm,Neutral,Rose-Hulman Institute of Technology,"Naperville, Ill.",,,North Central Invitational,"L,0-3",Box ScoreRecap
"September 7, 2019 (Saturday)",10:00 am,Away,North Central College,"Naperville, IL",,,North Central Invitational,"L,1-3",Box ScoreRecap
"September 7, 2019 (Saturday)",2:00 pm,Neutral,Coe College,"Naperville, Ill.",,,North Central Invitational,"L,1-3",Box ScoreRecap
"September 13, 2019 (Friday)",2:00 pm,Neutral,Central College,"Galesburg, Ill.",,,Knox College Tournament,"L,0-3",Box ScoreRecap
"September 13, 2019 (Friday)",6:00 pm,Neutral,Saint Mary-of-the-Woods College,"Galesburg, Ill.",,,Knox College Tournament,"W,3-2",Box ScoreRecap
"September 14, 2019 (Saturday)",2:00 pm,Neutral,Anderson University (IN),"Galesburg, Ill.",,,Knox College Tournament,"L,0-3",Box ScoreRecap
"September 14, 2019 (Saturday)",4:00 pm,Neutral,Iowa Wesleyan University,"Galesburg, Ill.",,,Knox College Tournament,"W,3-1",Box ScoreRecap
"September 17, 2019 (Tuesday)",7:00 pm,Home,Blackburn College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 21, 2019 (Saturday)",6:00 pm,Away,Dominican University (Ill.),"River Forest, IL",,,,"L,0-3",Box ScoreRecap
"September 25, 2019 (Wednesday)",7:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,1-3",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 pm,Away,St. Norbert College,De Pere. WI,,,,"L,1-3",Box ScoreRecap
"October 1, 2019 (Tuesday)",7:00pm,Home,Illinois College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box ScoreRecapBox Score
"October 4, 2019 (Friday)",7:00 pm,Home,Ripon College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-2",Box ScoreRecapBox Score
"October 5, 2019 (Saturday)",1:00 pm,Home,Lawrence University,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecapBox Score
"October 8, 2019 (Tuesday)",7:15 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-0",Box ScoreRecap
"October 12, 2019 (Saturday)",10:00 am,Neutral,University of Dallas,"St. Louis, Mo.",,,Washington University Invitational,"L,2-3",Box ScoreRecapTournament Central
"October 12, 2019 (Saturday)",2:00 pm,Away,Washington University in St. Louis,"St. Louis, MO",,,Washington University Invitational,"L,0-3",Box ScoreRecapTournament Central
"October 15, 2019 (Tuesday)",7:00 pm,Away,Iowa Wesleyan University,"Mount Pleasant, IA",,,,"W,3-1",Box ScoreRecap
"October 18, 2019 (Friday)",7:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"October 24, 2019 (Thursday)",7:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,3-2",Box ScoreRecap
"October 26, 2019 (Saturday)",1:00 pm,Home,Grinnell College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box ScoreRecap
"October 27, 2019 (Sunday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-0",Box ScoreRecap
"November 1, 2019 (Friday)",7:00 pm,Neutral,Central College,"Rock Island, Ill.",,,Augustana Invitational,"L,1-3",Box ScoreRecap
"November 2, 2019 (Saturday)",12:00 pm,Neutral,Nebraska Wesleyan University,"Rock Island, Ill.",,,Augustana Invitational,"L,2-3",Box ScoreRecap
"November 2, 2019 (Saturday)",2:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,Augustana Invitational,"L,1-3",Box ScoreRecap
