Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 2, 2009 (Monday)",,Neutral,Carleton,"Minneapolis, MN",,,,"L,0-2",
"March 2, 2009 (Monday)",,Neutral,Carleton,"Minneapolis, MN",,,,"W,10-9",
"March 7, 2009 (Saturday)",,Away,Westminster,"Fulton, MO",,,,"W,12-3",
"March 7, 2009 (Saturday)",,Away,Westminster,"Fulton, MO",,,,"L,2-3",
"March 15, 2009 (Sunday)",,Neutral,Crown,"Fort Pierce, FL",,,,"W,13-4",
"March 15, 2009 (Sunday)",,Neutral,Earlham,"Fort Pierce, FL",,,,"W,15-4",
"March 16, 2009 (Monday)",,Neutral,Utica College,"Fort Pierce, FL",,,,"W,11-9",
"March 17, 2009 (Tuesday)",,Neutral,College of Mount Saint Vincent,"Fort Pierce, FL",,,,"W,5-0",
"March 18, 2009 (Wednesday)",,Neutral,Carleton,"Fort Pierce, FL",,,,"L,6-7",
"March 19, 2009 (Thursday)",,Neutral,Crown,"Fort Pierce, FL",,,,"W,20-4",
"March 22, 2009 (Sunday)",,Neutral,Lawrence,"Fort Pierce, FL",,,,"L,0-1",
"March 22, 2009 (Sunday)",,Neutral,Lawrence,"Fort Pierce, FL",,,,"W,7-0",
"March 23, 2009 (Monday)",,Neutral,Lawrence,"Fort Pierce, FL",,,,"W,9-0",
"March 23, 2009 (Monday)",,Neutral,Lawrence,"Fort Pierce, FL",,,,"L,4-7",
"March 25, 2009 (Wednesday)",,Away,Central,"Pella, IA",,,,"L,2-6",
"April 1, 2009 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,,"W,5-4",
"April 4, 2009 (Saturday)",,Away,Knox,"Galesburg, IL",,,,"W,4-2",
"April 4, 2009 (Saturday)",,Away,Knox,"Galesburg, IL",,,,"L,4-5",
"April 8, 2009 (Wednesday)",,Home,Central,"Grinnell, IA",,,,"W,9-8",
"April 11, 2009 (Saturday)",,Home,Knox,"Grinnell, IA",,,,"W,12-1",
"April 11, 2009 (Saturday)",,Home,Knox,"Grinnell, IA",,,,"L,4-5",
"April 14, 2009 (Tuesday)",,Away,Simpson,"Indianola, IA",,,,"W,17-10",
"April 18, 2009 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,,"W,9-2",
"April 19, 2009 (Sunday)",,Home,Cornell,"Grinnell, IA",,,,"W,15-3",
"April 23, 2009 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,,"L,7-8",
"April 25, 2009 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,,"W,10-9",
"April 25, 2009 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,,"W,15-4",
"April 26, 2009 (Sunday)",,Home,Illinois College,"Jacksonville, IL",,,,"W,18-9",
"April 28, 2009 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,,"W,6-5",
"May 2, 2009 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,,"L,0-10",
"May 2, 2009 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,,"W,5-3",
"May 3, 2009 (Sunday)",,Home,Monmouth,"Grinnell, IA",,,,"W,8-7",
"May 3, 2009 (Sunday)",,Home,Monmouth,"Grinnell, IA",,,,"L,7-10",
"May 4, 2009 (Monday)",,Home,Monmouth,"Grinnell, IA",,,,"L,4-15",
"May 8, 2009 (Friday)",,Away,St. Norbert,"De Pere, WI",,,Midwest Conference Tournament,"L,8-9",
"May 8, 2009 (Friday)",,Neutral,Monmouth,"De Pere, WI",,,Midwest Conference Tournament,"L,2-12",
