Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Leisher, Ilem",FR-1,16.53,Grinnell College Dick Young Classic,"Apr 20, 2024",0.8
,"Leisher, Ilem",FR-1,16.6,2024 Kip Janvrin Open,"Apr 25, 2024",1.6
,"James, Xavier",JR-3,17.04,2024 Kip Janvrin Open,"Apr 25, 2024",0.5
,"Leisher, Ilem",FR-1,17.22,Midwest Conference Outdoor Championships,"May 10, 2024",1.0
,"James, Xavier",JR-3,17.39,Midwest Conference Outdoor Championships,"May 10, 2024",-0.6
,"James, Xavier",JR-3,18.27,Cornell Invitational,"Apr 6, 2024",-2.8
,"Leisher, Ilem",FR-1,18.73,Cornell Invitational,"Apr 6, 2024",-2.8
