Unnamed: 0,Time,Athletes,Meet,Meet Date
,42.74,"Fitzgerald, Pfister, Rathburn, Fadden",Midwest Conference Outdoor Championships,"May 10, 2024"
,43.47,"Fitzgerald, Pfister, Rathburn, Fadden",16th Annual PLNU Track and Field Invitational,"Mar 23, 2024"
,44.71,"Fitzgerald, Pfister, Rathburn, Fadden",Cornell Invitational,"Apr 6, 2024"
