Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2013 (Friday)",4 pm,Home,North Park,,,,"W,2-0",Box ScoreRecap
"September 2, 2013 (Monday)",1 pm,Away,North Central (Ill.),,,,"W,4-0",Box ScoreRecap
"September 7, 2013 (Saturday)",12 pm,Home,Aurora,,,,"L,1-3",Box ScoreRecap
"September 10, 2013 (Tuesday)",4 pm,Away,Dominican (Ill.),,,,"W,5-2",Box ScoreRecap
"September 14, 2013 (Saturday)",1 pm,Away,Ill. Wesleyan,,,,"L,2-3",Box ScoreRecap
"September 15, 2013 (Sunday)",2 pm,Home,St. Thomas (Minn.),,,,"W,4-1",Box ScoreRecap
"September 21, 2013 (Saturday)",12 pm,Away,Millikin,,,,"W,6-1",Box ScoreRecap
"September 24, 2013 (Tuesday)",3 pm,Home,Carthage,,,,"W,4-0",Box ScoreRecap
"September 29, 2013 (Sunday)",1 pm,Away,Kalamazoo,,,,"W,2-0",Box ScoreRecap
"October 5, 2013 (Saturday)",1:30 pm,Away,Carnegie Mellon,,,,"T,0-0",Box ScoreRecap
"October 9, 2013 (Wednesday)",4 pm,Home,Wheaton (Ill.),,,,"T,1-1",Box ScoreRecap
"October 12, 2013 (Saturday)",1:30 pm,Home,Emory,,,,"L,0-2",Box ScoreRecap
"October 18, 2013 (Friday)",2:30 pm,Home,Rochester (N.Y.),,,,"W,2-1",Box ScoreRecap
"October 20, 2013 (Sunday)",1:30 pm,Home,Case Western Reserve,,,,"W,1-0",Box ScoreRecap
"October 23, 2013 (Wednesday)",3 pm,Home,Wis.-Oshkosh,,,,"W,2-1",Box ScoreRecap
"November 1, 2013 (Friday)",1:30 pm,Away,New York U.,,,,"W,2-1",Box ScoreRecap
"November 3, 2013 (Sunday)",1:30 pm,Away,Brandeis,,,,"T,1-1",Box ScoreRecap
"November 9, 2013 (Saturday)",1:30 pm,Home,Washington (Mo.),,,,"L,0-2",Box ScoreRecap
"November 16, 2013 (Saturday)",8:30 pm,Neutral,Capital,"Whitewater, Wis. (Univ. of Wis.-Whitewater)",,,"L,0-1",Box ScoreRecap
