Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 5, 2016 (Saturday)",3 pm,Neutral,Ill. Wesleyan,"St. Louis, Mo.",,,"L,0-3",Box ScoreRecap
"March 6, 2016 (Sunday)",12 pm,Away,Fontbonne,,,,"L,4-7",Box ScoreRecap
"March 6, 2016 (Sunday)",2:30 pm,Away,Fontbonne,,,,"W,10-7",Box ScoreRecap
"March 19, 2016 (Saturday)",3 pm,Away,Hanover,,,,"W,7-0",Box ScoreRecap
"March 20, 2016 (Sunday)",11 am,Away,Hanover,,,,"W,10-2",Box ScoreRecap
"March 20, 2016 (Sunday)",2 pm,Away,Hanover,,,,"L,3-9",Box ScoreRecap
"March 22, 2016 (Tuesday)",3 pm,Away,#6 Emory,,,,"L,1-3",Box ScoreRecap
"March 23, 2016 (Wednesday)",7 pm,Away,Oglethorpe,,,,"W,7-5",Box ScoreRecap
"March 25, 2016 (Friday)",1 pm,Away,LaGrange,,,,"L,3-4",Box ScoreRecap
"March 25, 2016 (Friday)",4 pm,Away,LaGrange,,,,"L,4-12",Box ScoreRecap
"March 26, 2016 (Saturday)",12 pm,Away,#6 Emory,,,,"L,4-15",Box ScoreRecap
"March 30, 2016 (Wednesday)",3:30 pm,Home,Elmhurst,,,,"W,9-3",Box ScoreRecap
"April 3, 2016 (Sunday)",1 pm,Home,Wis.-Platteville,,,,"W,5-1",Box ScoreRecapPhotos
"April 3, 2016 (Sunday)",3:30 pm,Home,Wis.-Platteville,,,,"L,4-13",Box ScoreRecapPhotos
"April 9, 2016 (Saturday)",2 pm,Home,Robert Morris (Peoria),,,,"W,1-0",Box ScoreRecap
"April 9, 2016 (Saturday)",4:30 pm,Home,Robert Morris (Peoria),,,,"W,2-1",Box ScoreRecap
"April 10, 2016 (Sunday)",12 pm,Home,Lawrence,,,,"W,3-1",Box ScoreRecap
"April 12, 2016 (Tuesday)",6 pm,Away,Lewis,,,,"W,5-4",Box ScoreRecap
"April 16, 2016 (Saturday)",12 pm,Away,Washington (Mo.),,,,"L,5-6",Box ScoreRecap
"April 16, 2016 (Saturday)",5:15 pm,Away,Washington (Mo.),,,,"L,1-11",Box ScoreRecap
"April 17, 2016 (Sunday)",12 pm,Away,Washington (Mo.),,,,"W,11-2",Box ScoreRecap
"April 19, 2016 (Tuesday)",3:30 pm,Home,Calvin,,,,"W,6-2",Box ScoreRecap
"April 23, 2016 (Saturday)",1 pm,Home,Beloit,,,,"L,1-2",Box ScoreRecapPhotos
"April 23, 2016 (Saturday)",3:45 pm,Home,Beloit,,,,"L,5-8",Box ScoreRecapPhotos
"April 24, 2016 (Sunday)",2 pm,Away,Rockford,,,,"W,12-10",Box ScoreRecap
"April 24, 2016 (Sunday)",5 pm,Away,Rockford,,,,"L,2-12",Box ScoreRecap
"April 27, 2016 (Wednesday)",3 pm,Home,North Park,,,,"L,4-8",Box ScoreRecap
"May 3, 2016 (Tuesday)",3 pm,Away,#12 North Central (Ill.),,,,"W,14-6",Box ScoreRecap
"May 4, 2016 (Wednesday)",7 pm,Away,Dominican (Ill.),,,,"W,3-1",Box ScoreRecap
"May 6, 2016 (Friday)",3 pm,Home,St. Norbert,,,,"L,3-4",Box ScoreRecap
"May 7, 2016 (Saturday)",12 pm,Home,St. Norbert,,,,"W,13-4",Box ScoreRecapPhotos
"May 8, 2016 (Sunday)",1 pm,Away,Edgewood,,,,"W,4-0",Box ScoreRecap
"May 8, 2016 (Sunday)",4 pm,Away,Edgewood,,,,"W,12-1",Box ScoreRecap
"May 11, 2016 (Wednesday)",6 pm,Away,Chicago State,,,,"L,5-6",Box ScoreRecap
"May 13, 2016 (Friday)",3 pm,Home,Washington (Mo.),,,,"L,3-4",Box ScoreRecap
"May 14, 2016 (Saturday)",12 pm,Home,Washington (Mo.),,,,"L,3-17",Box ScoreRecapPhotos
"May 14, 2016 (Saturday)",3 pm,Home,Washington (Mo.),,,,"L,4-5",Box ScoreRecapPhotos
