Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Ogasawara, Ibuki",,12.15m,"39' 10.5""",Midwest Indoor Track & Field Championships,"Feb 24, 2017",0.0
,"Ogasawara, Ibuki",,12.00m,"39' 4.5""",Midwest Indoor Track & Field Championships,"Feb 24, 2017",0.0
