#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
2.0,"Anderson, Melissa 2 Anderson, Melissa",6.04,1.99,5-15,26-22,11,1-0,0,121.2,218,141,105,24,47,41,8,15,586,0.372,10,7,0,1,9,View Bio
17.0,"Remus, Maggie 17 Remus, Maggie",10.17,2.76,1-12,22-11,6,0-0,0,75.0,184,132,109,23,24,37,8,4,422,0.436,6,2,0,4,3,View Bio
11.0,"Gibson, Megan 11Gibson, Megan",9.88,2.47,0-2,6-2,0,0-0,0,11.1,21,25,16,7,0,5,3,3,56,0.375,1,3,0,1,2,View Bio
,Totals,7.74,2.29,6-29,54-35,17,1,0,208.0,423,298,230,54,71,83,19,22,1064,0.398,17,12,0,6,14,
,Opponents,3.24,1.53,29-6,59-35,16,3,1,220.1,281,152,102,55,109,43,11,13,929,0.302,15,11,0,8,28,
