Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Levy, Sam",SR,8.81,Darren Young Classic,"Feb 11, 2011"
,"Levy, Sam",SR,9.06,Hilltop Invitational,"Feb 5, 2011"
