Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:34.95,"Boucher, Herrman, Ragan, Phillips",MidWest Conference Championship,"Feb 25, 2011"
,1:35.19,"Boucher, Johnson, Herrman, Phillips",Darren Young Classic,"Feb 11, 2011"
,1:38.95,"Banks, Ragan, Singh, Brewer",Darren Young Classic,"Feb 11, 2011"
,1:39.42,,Dubuque Spartan Open,"Feb 19, 2011"
