Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2007 (Friday)",2 pm,Home,Loras,,,,"L,0-2",
"September 1, 2007 (Saturday)",2 pm,Neutral,Webster,Wheaton (Ill.) College,,,"W,3-0",
"September 4, 2007 (Tuesday)",4 pm,Away,Dominican (Ill.),,,,"L,0-2",Box Score
"September 8, 2007 (Saturday)",1 pm,Home,Robert Morris-Springfield,,,,"W,2-1",
"September 11, 2007 (Tuesday)",4:30 pm,Away,Lake Forest,,,,"W,2-0",
"September 15, 2007 (Saturday)",12 pm,Home,Elmhurst,,,,"L,1-2",
"September 18, 2007 (Tuesday)",7 pm,Away,Ill. Wesleyan,,,,"W,2-1",
"September 22, 2007 (Saturday)",1 pm,Home,Aurora,,,,"W,2-0",Box Score
"September 29, 2007 (Saturday)",11 am,Home,Emory,,,,"L,2-3",
"October 3, 2007 (Wednesday)",3 pm,Home,Wis.-Whitewater,,,,"L,0-3",
"October 6, 2007 (Saturday)",11 am,Away,Carnegie Mellon,,,,"T,2-2",Box Score
"October 12, 2007 (Friday)",5 pm,Away,Brandeis,,,,"W,1-0",
"October 14, 2007 (Sunday)",11 am,Away,New York U.,,,,"L,2-3",
"October 17, 2007 (Wednesday)",7 pm,Away,Wheaton (Ill.),,,,"L,0-4",
"October 26, 2007 (Friday)",11 am,Home,Case Western Reserve,,,,"L,1-2",
"October 28, 2007 (Sunday)",12 pm,Home,Rochester (N.Y.),,,,"L,1-3",
"November 3, 2007 (Saturday)",11 am,Home,Washington (Mo.),,,,"T,0-0",
