Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2018 (Sunday)",8:00 a.m.,Neutral,St. Olaf College,"Rochester, MN",,,,"L,7-8",Box ScoreRecap
"March 4, 2018 (Sunday)",10:00 a.m.,Neutral,Macalester College,"Rochester, MN",,,,"L,8-10",Box ScoreRecap
"March 19, 2018 (Monday)",11:30 a.m.,Neutral,Farmingdale State College,"Clermont, FL",,,,"W,9-1",Box ScoreRecap
"March 19, 2018 (Monday)",2:00 p.m.,Neutral,Carroll University,"Clermont, FL",,,,"W,2-0",Box ScoreRecap
"March 20, 2018 (Tuesday)",9:00 a.m.,Neutral,Worcester State University,"Clermont, FL",,,,"W,8-1",Box ScoreRecap
"March 22, 2018 (Thursday)",11:30 a.m.,Neutral,Calvin College,"Clermont, FL",,,,"L,7-8",Box ScoreRecap
"March 22, 2018 (Thursday)",2:00 p.m.,Neutral,Oberlin College,"Clermont, FL",,,,"W,3-2(9 innings)",Box ScoreRecap
"March 23, 2018 (Friday)",9:00 a.m.,Neutral,St. Lawrence University,"Clermont, FL",,,,"W,7-1",Box ScoreRecap
"March 23, 2018 (Friday)",2:00 p.m.,Neutral,Kalamazoo College,"Clermont, FL",,,,"W,6-3",Box ScoreRecap
"March 27, 2018 (Tuesday)",3:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,13-5",Box ScoreRecap
"March 27, 2018 (Tuesday)",5:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,8-6",Box ScoreRecap
"March 28, 2018 (Wednesday)",2:00 p.m.,Away,Central College,"Pella, IA",,,,"W,5-3",Box ScoreRecap
"March 28, 2018 (Wednesday)",4:00 p.m.,Away,Central College,"Pella, IA",,,,"L,2-10",Box ScoreRecap
"March 30, 2018 (Friday)",11:00 a.m.,Home,Mount Mary University,"Grinnell, IA",,,Pioneer Invite,"W,9-1",Box ScoreRecap
"March 30, 2018 (Friday)",3:00 p.m.,Home,Westminster College (MO),"Grinnell, IA",,,Pioneer Invite,"W,11-7",Box ScoreRecap
"April 5, 2018 (Thursday)",3:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,2-4",Box ScoreRecap
"April 5, 2018 (Thursday)",5:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,10-0",Box ScoreRecap
"April 11, 2018 (Wednesday)",3:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,15-1",Box ScoreRecap
"April 11, 2018 (Wednesday)",5:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,12-4",Box ScoreRecap
"April 17, 2018 (Tuesday)",4:30 p.m.,Neutral,Beloit College,"Loves Park, IL",,,,"W,9-3",Box ScoreRecap
"April 17, 2018 (Tuesday)",6:30 p.m.,Neutral,Beloit College,"Loves Park, IL",,,,"W,19-3",Box ScoreRecap
"April 19, 2018 (Thursday)",3:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,1-5",Box ScoreRecap
"April 19, 2018 (Thursday)",5:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,6-3",Box ScoreRecap
"April 21, 2018 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"W,8-5",Box ScoreRecap
"April 21, 2018 (Saturday)",3:00 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"W,10-6",Box ScoreRecap
"April 22, 2018 (Sunday)",1:00 p.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,12-4",Box ScoreRecap
"April 22, 2018 (Sunday)",3:00 p.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,6-5",Box ScoreRecap
"April 24, 2018 (Tuesday)",6:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,4-7",Box ScoreRecap
"April 24, 2018 (Tuesday)",8:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,7-11",Box ScoreRecap
"April 28, 2018 (Saturday)",3:00 p.m.,Neutral,Lake Forest College,"Janesville, WI",,,,"L,1-4",Box ScoreRecap
"April 28, 2018 (Saturday)",5:00 p.m.,Neutral,Lake Forest College,"Janesville, WI",,,,"L,4-9",Box ScoreRecap
"April 29, 2018 (Sunday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,6-4",Box ScoreRecap
"April 29, 2018 (Sunday)",3:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,9-1",Box ScoreRecap
"May 1, 2018 (Tuesday)",3:30 p.m.,Home,Wartburg College,"Grinnell, IA",,,,"L,4-6",Box ScoreRecap
"May 1, 2018 (Tuesday)",5:30 p.m.,Home,Wartburg College,"Grinnell, IA",,,,"L,3-14",Box ScoreRecap
"May 4, 2018 (Friday)",10:00 a.m.,Neutral,Illinois College,"Lake Forest, IL",,,2018 Midwest Conference Softball Tournament,"L,1-4",Box ScoreRecap
"May 4, 2018 (Friday)",2:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,2018 Midwest Conference Softball Tournament,"W,2-0",Box ScoreRecap
"May 5, 2018 (Saturday)",10:00 a.m.,Neutral,Cornell College,"Lake Forest, IL",,,2018 Midwest Conference Softball Tournament,"L,0-4",Box ScoreRecap
