Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 26, 2017 (Saturday)",3:30 PM,Home,Illinois Wesleyan University,"Galesburg, IL/Jorge Prats Field",,,Scrimmage,,History
"September 1, 2017 (Friday)",7:00 PM,Neutral,Rose-Hulman Institute of Technology,"Fulton, MO",,,,"W,2-0",Box ScoreRecap
"September 2, 2017 (Saturday)",6:00 PM,Away,Westminster College (MO),"Fulton, MO",,,,"T,2-2",Box ScoreRecap
"September 4, 2017 (Monday)",4:00 PM,Away,University of Chicago,"Chicago, IL",,,,"L,0-4",Box ScoreRecap
"September 6, 2017 (Wednesday)",4:00 PM,Away,Blackburn College,"Carlinville, IL",,,,"W,4-1",Box ScoreRecap
"September 8, 2017 (Friday)",6:00 PM,Neutral,Franklin College,"Milwaukee, WI",,,,"W,4-0",Box ScoreRecap
"September 10, 2017 (Sunday)",1:00 PM,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,1-0",Box ScoreRecap
"September 13, 2017 (Wednesday)",7:00 PM,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-3",Box ScoreRecap
"September 16, 2017 (Saturday)",3:00 PM,Away,Augustana College (IL),"Rock Island, IL",,,,"W,2-1",Box ScoreRecap
"September 19, 2017 (Tuesday)",7:00 PM,Away,North Central College,"Naperville, IL",,,,"T,0-0",Box ScoreRecap
"September 23, 2017 (Saturday)",3:30 PM,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,7-1",Box ScoreRecap
"September 24, 2017 (Sunday)",3:30 PM,Home,Beloit College,"Galesburg, IL/Jorge Prats Field",,,,"W,5-0",Box ScoreRecap
"September 30, 2017 (Saturday)",3:30 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,4-0",Box ScoreRecap
"October 2, 2017 (Monday)",3:00 PM,Home,Wartburg College,"Galesburg, IL/Jorge Prats Field",,,,"T,1-1",Box ScoreRecap
"October 7, 2017 (Saturday)",3:30 PM,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"October 14, 2017 (Saturday)",3:30 PM,Away,Lake Forest College,"Lake Forest, IL",,,,,Recap
"October 15, 2017 (Sunday)",3:30 PM,Away,Ripon College,"Ripon, WI",,,,"W,7-0",Box ScoreRecap
"October 18, 2017 (Wednesday)",4:30 PM,Away,Illinois College,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"October 21, 2017 (Saturday)",3:30 PM,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"October 23, 2017 (Monday)",3:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"W,1-0",Box ScoreRecap
"October 28, 2017 (Saturday)",1:30 PM,Away,St. Norbert College,"De Pere, WI",,,,"T,0-0",Box ScoreRecap
"November 3, 2017 (Friday)",11:00 am,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"L,2-3",Box ScoreRecap
