Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2016 (Friday)",5:00 p.m.,Home,Hamline University,"Grinnell, IA/Darby Gymnasium",,,,"L,1-3(19-25, 25-21, 16-25, 17-25)",Box ScoreRecap
"September 2, 2016 (Friday)",7:00 p.m.,Home,Buena Vista University,"Grinnell, IA/Darby Gymnasium",,,,"L,2-3(25-17, 18-25, 25-22, 20-25, 5-15)",Box ScoreRecap
"September 9, 2016 (Friday)",Noon,Neutral,Faith Baptist Bible College,"Minneapolis, MN",,,North Central University Tournament,"W,3-0(25-13, 25-15, 25-12)",Box ScoreRecap
"September 9, 2016 (Friday)",6:00 p.m.,Neutral,Providence University College,"Minneapolis, MN",,,North Central University Tournament,"L,0-3(28-30, 13-25, 20-25)",Box ScoreRecap
"September 10, 2016 (Saturday)",11:00 a.m.,Neutral,Trinity Bible College,"Minneapolis, MN",,,North Central University Tournament,"W,3-0(25-10, 25-8, 25-9)",Box ScoreRecap
"September 10, 2016 (Saturday)",5:00 p.m.,Away,North Central University (MN),"Minneapolis, MN",,,North Central University Tournament,"W,3-0(25-22, 25-21, 25-17)",Box ScoreRecap
"September 13, 2016 (Tuesday)",7:00 p.m.,Home,Iowa Wesleyan University,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-18, 25-10, 25-9)",Box ScoreRecap
"September 16, 2016 (Friday)",3:30 p.m.,Neutral,Marian University,"Rock Island, IL",,,Augustana Viking Classic,"L,2-3(25-12, 25-17, 21-25, 21-25, 10-15)",Box ScoreRecap
"September 16, 2016 (Friday)",5:30 p.m.,Neutral,Wisconsin Lutheran College,"Rock Island, IL",,,Augustana Viking Classic,"L,0-3(24-26, 19-25, 23-25)",Box ScoreRecap
"September 17, 2016 (Saturday)",Noon,Away,Augustana College (IL),"Rock Island, IL",,,Augustana Viking Classic,"L,0-3(20-25, 9-25, 18-25)",Box ScoreRecap
"September 17, 2016 (Saturday)",4:00 p.m.,Neutral,University of Wisconsin-Platteville,"Rock Island, IL",,,Augustana Viking Classic,"L,1-3(18-25, 16-25, 25-22, 22-25)",Box ScoreRecap
"September 23, 2016 (Friday)",6:00 p.m.,Away,Mount Mary University,"Milwaukee, WI",,,,"W,3-0(25-10, 25-17, 25-13)",Box ScoreRecap
"September 24, 2016 (Saturday)",10:00 a.m.,Away,Alverno College,"Milwaukee, WI",,,,"W,3-0(25-22, 25-17, 25-14)",Box ScoreRecap
"September 28, 2016 (Wednesday)",7:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3(13-25, 19-25, 20-25)",Box ScoreRecap
"October 1, 2016 (Saturday)",Noon,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(25-22, 25-22, 19-25, 25-18)",Box ScoreRecap
"October 1, 2016 (Saturday)",4:00 p.m.,Home,North Central University (MN),"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-11, 25-17, 25-12)",Box ScoreRecap
"October 7, 2016 (Friday)",7:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-0(25-18, 25-11, 25-13)",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,1-3(15-25, 25-22, 22-25, 17-25)",Box ScoreRecap
"October 11, 2016 (Tuesday)",7:00 p.m.,Home,Simpson College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(25-23, 25-14, 24-26, 25-16)",Box ScoreRecap
"October 15, 2016 (Saturday)",1:00 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(21-25, 25-15, 25-22, 25-21)",Box ScoreRecap
"October 21, 2016 (Friday)",7:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(25-23, 25-22,15-25, 25-18)",Box ScoreRecap
"October 22, 2016 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Darby Gymnasium",,,,"L,1-3(21-25, 25-21, 20-25, 18-25)",Box ScoreRecap
"October 28, 2016 (Friday)",7:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,3-1(25-19, 23-25, 25-20, 28-26)",Box ScoreRecap
"October 29, 2016 (Saturday)",1:00 p.m.,Home,Monmouth College (Senior Day),"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-17, 25-19, 25-22)",Box ScoreRecap
"November 4, 2016 (Friday)",4:30 p.m.,Neutral,St. Norbert College (Semifinal),"Mount Vernon, IA",,,2016 Midwest Conference Tournament,"L,0-3(15-25, 15-25, 14-25)",Box ScoreRecap
