Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 25, 1980 (Tuesday)",,Neutral,Lamar Community College,"Ranger, TX",,,"L,17-20",
"March 26, 1980 (Wednesday)",,Neutral,Lamar,"Ranger, TX",,,"L,5-11",
"March 27, 1980 (Thursday)",,Neutral,Lamar,"Ranger, TX",,,"L,0-14",
"March 28, 1980 (Friday)",,Away,Ranger College,"Ranger, TX",,,"L,1-13",
"April 5, 1980 (Saturday)",,Home,CARLETON,"Grinnell, IA",,,"W,5-2",
"April 5, 1980 (Saturday)",,Home,CARLETON,"Grinnell, IA",,,"T,2-2",
"April 11, 1980 (Friday)",,Away,William Penn,"Oskaloosa, IA",,,"L,1-11",
"April 16, 1980 (Wednesday)",,Home,COE,"Grinnell, IA",,,"L,0-2",
"April 19, 1980 (Saturday)",,Away,Carleton,"Northfield, MN",,,"W,3-2",
"April 19, 1980 (Saturday)",,Away,Carleton,"Northfield, MN",,,"W,2-0",
"April 25, 1980 (Friday)",,Away,Graceland,"Lamoni, IA",,,"L,1-4",
"April 25, 1980 (Friday)",,Away,Graceland,"Lamoni, IA",,,"L,4-8",
"April 26, 1980 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,5-3",
"April 26, 1980 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,1-7",
"April 29, 1980 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-13",
"April 29, 1980 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-7",
"May 3, 1980 (Saturday)",,Home,GRACELAND,"Grinnell, IA",,,"W,8-7",
"May 3, 1980 (Saturday)",,Home,GRACELAND,"Grinnell, IA",,,"L,3-4",
"May 6, 1980 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,1-7",
"May 6, 1980 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,2-7",
"May 9, 1980 (Friday)",,Home,WILLIAM PENN,"Grinnell, IA",,,"L,0-8",
"May 9, 1980 (Friday)",,Home,WILLIAM PENN,"Grinnell, IA",,,"L,4-7",
