Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 1981 (Saturday)",,Home,Indian Hills,"Grinnell, IA",,,"L,42-72",
"November 24, 1981 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,33-61",
"November 30, 1981 (Monday)",,Home,Cornell,"Grinnell, IA",,,"L,46-70",
"December 2, 1981 (Wednesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,55-69",
"December 5, 1981 (Saturday)",,Home,Westmar,"Grinnell, IA",,,"L,45-63",
"December 9, 1981 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,50-58",
"December 12, 1981 (Saturday)",,Home,George Williams,"Grinnell, IA",,,"L,46-57",
"January 23, 1982 (Saturday)",,Home,Belooit,"Grinnell, IA",,,"W,74-53",
"January 27, 1982 (Wednesday)",,Home,Wartburg,"Grinnell, IA",,,"L,43-61",
"January 30, 1982 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,30-83",
"February 2, 1982 (Tuesday)",,Home,Marshalltown,"Grinnell, IA",,,"L,57-75",
"February 5, 1982 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,58-57",
"February 6, 1982 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,37-70",
"February 10, 1982 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,43-78",
"February 17, 1982 (Wednesday)",,Away,Graceland,"Lamoni, IA",,,"L,45-81",
"February 23, 1982 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,52-46",
