Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 2017 (Wednesday)",7:00 p.m.,Home,Emmaus,"Grinnell, IA/Darby Gymnasium",,,"W,153-100",Box ScoreRecap
"November 17, 2017 (Friday)",7:00 p.m.,Home,Wright State Lake University,"Grinnell, IA/Darby Gymnasium",,,"W,128-95",Box ScoreRecap
"November 18, 2017 (Saturday)",3:00 p.m.,Home,Lincoln Christian University,"Grinnell, IA/Darby Gymnasium",,,"W,153-115",Box ScoreRecap
"November 21, 2017 (Tuesday)",7:00 p.m.,Home,Central College,"Grinnell, IA/Darby Gymnasium",,,"W,119-93",Box ScoreRecap
"November 25, 2017 (Saturday)",3:00 p.m.,Home,Kansas Christian College,"Grinnell, IA/Darby Gymnasium",,,"W,147-106",Box ScoreRecap
"December 1, 2017 (Friday)",5:30 p.m.,Away,Beloit College,"Beloit, WI",,,"W,102-84",Box ScoreRecap
"December 2, 2017 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,91-104",Box ScoreRecap
"December 6, 2017 (Wednesday)",5:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"L,111-114",Box ScoreRecap
"December 9, 2017 (Saturday)",1:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,"W,137-99",Box ScoreRecap
"December 30, 2017 (Saturday)",4:00 p.m.,Home,(RV) Nebraska Wesleyan University,"Grinnell, IA/Darby Gymnasium",,,"L,103-121",Box ScoreRecap
"January 3, 2018 (Wednesday)",5:30 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,"W,95-81",Box ScoreRecap
"January 6, 2018 (Saturday)",1:00 p.m.,Away,(RV) St. Norbert College,De Pere. WI,,,"L,85-97",Box ScoreRecap
"January 12, 2018 (Friday)",5:30 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,"W,107-93",Box ScoreRecap
"January 13, 2018 (Saturday)",1:00 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,"W,106-98",Box ScoreRecap
"January 17, 2018 (Wednesday)",5:30 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,"L,79-84",Box ScoreRecap
"January 20, 2018 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,"L,105-113",Box ScoreRecap
"January 24, 2018 (Wednesday)",6:00 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,"W,104-100",Box ScoreRecap
"January 27, 2018 (Saturday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,"L,99-106(OT)",Box ScoreRecap
"January 30, 2018 (Tuesday)",5:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,92-107",Box ScoreRecap
"February 3, 2018 (Saturday)",3:00 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,"W,129-105",Box ScoreRecap
"February 7, 2018 (Wednesday)",5:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,93-107",Box ScoreRecap
"February 10, 2018 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Darby Gymnasium",,,"L,94-104",Box ScoreRecap
"February 13, 2018 (Tuesday)",5:30 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,"W,115-90",Box ScoreRecap
"February 17, 2018 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,117-120",Box ScoreRecap
