Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2005 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,18-20",
"September 10, 2005 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,7-20",
"September 17, 2005 (Saturday)",,Away,Macalester,"St. Paul, MN",,,"W,31-21",
"September 24, 2005 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,21-47",
"October 8, 2005 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,14-69",
"October 15, 2005 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,31-57",
"October 22, 2005 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,19-27",
"October 29, 2005 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,14-63",
"November 5, 2005 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,20-42",
"November 12, 2005 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,7-55",
