Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 19, 2019 (Monday)",3:00 pm,Home,Illinois Wesleyan University,"Galesburg, IL/Jorge Prats Field",,,Scrimmage,,History
"August 22, 2019 (Thursday)",5:00pm,Away,Saint Ambrose University (Iowa),"Davenport, IA",,,Scrimmage,,History
"August 30, 2019 (Friday)",1:00 pm,Away,Loras College,"Dubuque, IA",,,,"L,0-3",Box ScoreRecap
"September 4, 2019 (Wednesday)",7:30 pm,Away,Millikin University,"Decatur, IL",,,,"W,2-0",Box ScoreRecap
"September 6, 2019 (Friday)",7:00 pm,Away,Carthage College,"Kenosha, WI",,,,"W,2-0",Box ScoreRecap
"September 7, 2019 (Saturday)",5:00 pm,Away,Alma College,"Kenosha, WI",,,,"L,2-3",Box ScoreRecap
"September 13, 2019 (Friday)",7:30 pm,Away,Centre College,"Danville, KY",,,Bob Allen Nissan Classic,"W,2-1",Box ScoreRecap
"September 14, 2019 (Saturday)",5:30 pm,Neutral,Spalding University (Ky.),"Danville, KY",,,Bob Allen Nissan Classic,"W,3-2",Box ScoreRecap
"September 18, 2019 (Wednesday)",4:00 pm,Away,Central College,"Pella, IA",,,,"T,2-2",Box ScoreRecap
"September 21, 2019 (Saturday)",3:00 pm,Away,Wartburg College,"Waverly, IA",,,,"T,2-2",Box ScoreRecap
"September 24, 2019 (Tuesday)",7:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,,"W,2-1",Box ScoreRecap
"September 28, 2019 (Saturday)",1:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,6-0",Box ScoreRecap
"September 29, 2019 (Sunday)",1:30 pm,Away,St. Norbert College,"De Pere, WI",,,,"L,0-2",Box ScoreRecap
"October 5, 2019 (Saturday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,5-0",Box ScoreRecap
"October 8, 2019 (Tuesday)",3:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,2-0",Box ScoreRecap
"October 12, 2019 (Saturday)",1:30 pm,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"October 19, 2019 (Saturday)",1:30 pm,Home,Beloit College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"October 20, 2019 (Sunday)",1:30 pm,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"October 26, 2019 (Saturday)",1:30 pm,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecap
"October 29, 2019 (Tuesday)",3:00 pm,Home,Elmhurst College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-1",Box ScoreRecap
"November 3, 2019 (Sunday)",1:30 pm,Away,Cornell College,"Mt. Vernon, IA",,,,"W,2-1",Box ScoreRecap
"November 8, 2019 (Friday)",2:00 pm,Neutral,Monmouth College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"W,2-0",Box ScoreRecap
"November 9, 2019 (Saturday)",2:00 pm,Neutral,St. Norbert College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
