Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",3 pm,Home,Finlandia University,"Appleton, WI/ The Banta Bowl",,,"W,42-6",Box ScoreRecap
"September 11, 2021 (Saturday)",1 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,26-52",Box ScoreRecap
"September 18, 2021 (Saturday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,"L,28-35OT",Box ScoreRecap
"October 2, 2021 (Saturday)",1 pm,Home,Monmouth College,"Appleton, WI/ The Banta Bowl",,,"L,0-42",Box ScoreRecap
"October 9, 2021 (Saturday)",2 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,24-35",Box ScoreRecap
"October 16, 2021 (Saturday)",1 pm,Home,Illinois College,"Appleton, WI/ The Banta Bowl",,,"L,37-38",Box ScoreRecap
"October 23, 2021 (Saturday)",1 pm,Home,Beloit College,"Appleton, WI/ The Banta Bowl",,,"W,43-21",Box ScoreRecap
"October 30, 2021 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,"L,28-56",Box ScoreRecap
"November 6, 2021 (Saturday)",1 pm,Away,University of Chicago,"Chicago, IL",,,"L,0-66",Box ScoreRecap
"November 20, 2021 (Saturday)",1 pm,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,Canceled,
