Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 27, 2022 (Saturday)",1 PM,Home,Eureka College,"Galesburg, IL/Knosher Bowl",,,Scrimmage,,History
"September 3, 2022 (Saturday)",2:00pm,Home,Westminster College (MO),"Galesburg, IL/Knosher Bowl",,,,"W,26-0",Box ScoreRecap
"September 10, 2022 (Saturday)",6:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,6-33",Box ScoreRecap
"September 17, 2022 (Saturday)",2:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,14-48",Box ScoreRecap
"October 1, 2022 (Saturday)",1:00 pm,Home,University of Chicago,"Galesburg, IL/Knosher Bowl",,,,"L,14-50",Box ScoreRecap
"October 8, 2022 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,34-25",Box ScoreRecap
"October 15, 2022 (Saturday)",1:00 pm,Home,Grinnell College,"Galesburg, IL/Knosher Bowl",,,,"W,28-7",Box ScoreRecap
"October 22, 2022 (Saturday)",1:00 pm,Home,Illinois College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,10-20",Box ScoreRecap
"October 29, 2022 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"W,35-0",Box ScoreRecap
"November 5, 2022 (Saturday)",1:00 pm,Away,Cornell College,"Mt. Vernon, IA",,,,"W,31-27",Box ScoreRecap
"November 12, 2022 (Saturday)",12:00 pm,Home,Monmouth College,"Galesburg, IL/Knosher Bowl",,,Bronze Turkey Game,"L,0-56",Box ScoreRecap
