Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2023 (Friday)",5:00 pm,Neutral,Dominican University (Ill.),"Grinnell, Iowa",,,Central/Grinnell Invite,"L,1-3",Box ScoreRecapVolleyball_Game_notes_Sep_1-2.pdf
"September 1, 2023 (Friday)",7:00 pm,Neutral,Bethany Lutheran College,"Grinnell, Iowa",,,Central/Grinnell Invite,"L,2-3",Box ScoreRecapVolleyball_Game_notes_Sep_1-2.pdf
"September 2, 2023 (Saturday)",11:00 am,Neutral,Crown College,"Grinnell, Iowa",,,Central/Grinnell Invite,"W,3-0",Box ScoreRecapVolleyball_Game_notes_Sep_1-2.pdf
"September 2, 2023 (Saturday)",1:00 pm,Neutral,University of Wisconsin-Stout,"Grinnell, Iowa",,,Central/Grinnell Invite,"L,0-3",Box ScoreRecapVolleyball_Game_notes_Sep_1-2.pdf
"September 8, 2023 (Friday)",1:00 pm,Neutral,Nebraska Wesleyan University,"Naperville, Illinois",,,North Central Invitational,"L,0-3",Box ScoreRecap
"September 8, 2023 (Friday)",3:00 pm,Neutral,Greenville University,"Naperville, Illinois",,,North Central Invitational,"L,1-3",Box ScoreRecap
"September 9, 2023 (Saturday)",4:00 pm,Away,North Central College,"Naperville, IL",,,North Central Invitational,"L,0-3",Box ScoreRecap
"September 15, 2023 (Friday)",3:00 pm,Away,Loras College,"Dubuque, IA",,,Loras Invitational,"L,1-3",Box ScoreRecap
"September 15, 2023 (Friday)",5:00 pm,Neutral,Central College,"Dubuque, IA",,,Loras Invitational,"L,0-3",Box ScoreRecap
"September 16, 2023 (Saturday)",10:00 am,Neutral,Saint Mary's University (Minn.),"Dubuque, IA",,,Loras Invitational,"W,3-2",Box ScoreRecap
"September 16, 2023 (Saturday)",12:00 pm,Neutral,College of St. Scholastica,"Dubuque, IA",,https://duhawks.com/sports/2021/7/15/2021-loras-volleyball-home-tournament,Loras Invitational,"W,3-0",Box ScoreRecap
"September 19, 2023 (Tuesday)",7:00 pm,Home,Blackburn College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-1",Box ScoreRecap
"September 22, 2023 (Friday)",6:00 pm,Home,Webster University,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 26, 2023 (Tuesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-0",Box ScoreRecap
"September 29, 2023 (Friday)",7:00 pm,Home,Ripon College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-1",Box ScoreRecap
"September 30, 2023 (Saturday)",1:00 pm,Home,Lake Forest College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box ScoreRecap
"October 4, 2023 (Wednesday)",7:00 pm,Home,Knox College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"October 6, 2023 (Friday)",6:00 p.m,Home,Greenville University,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 13, 2023 (Friday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box ScoreRecap
"October 14, 2023 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-0",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"W,3-0",Box Score
"October 27, 2023 (Friday)",7:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"October 31, 2023 (Tuesday)",7:00 pm,Home,Eureka College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 pm,Home,Grinnell College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box ScoreRecap
