Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1982 (Friday)",,Away,Wartburg,"Waverly, IA",,,"W,3-0",
"September 11, 1982 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,0-2",
"September 18, 1982 (Saturday)",,Home,Wisconsin-Platteville,"Grinnell, IA",,,"L,1-2",
"September 29, 1982 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,1-4",
"October 2, 1982 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,5-0",
"October 3, 1982 (Sunday)",,Home,Chicago,"Grinnell, IA",,,"L,0-1",
"October 6, 1982 (Wednesday)",,Home,Augustana,"Grinnell, IA",,,"W,2-1",
"October 8, 1982 (Friday)",,Away,Washington-St. Louis,"St. Louis, MO",,,"L,0-2",
"October 9, 1982 (Saturday)",,Away,MacMurray,MacMurray,,,"L,0-5",
"October 13, 1982 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,3-2",
"October 15, 1982 (Friday)",,Home,Northeast Missouri State,"Grinnell, IA",,,"W,1-0",
"October 18, 1982 (Monday)",,Away,Denver,"Denver, CO",,,"L,0-5",
"October 20, 1982 (Wednesday)",,Away,Colorado College,"Colorado Springs, CO",,,"T,0-0",
"October 27, 1982 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"L,0-1",
