Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Goodman, Jessie",SO-2,16.77,Grinnell College Dick Young Classic,"Apr 20, 2024",1.2
,"Goodman, Jessie",SO-2,16.96,Midwest Conference Outdoor Championships,"May 10, 2024",0.9
,"Goodman, Jessie",SO-2,17.42,Midwest Conference Outdoor Championships,"May 10, 2024",-0.5
,"Staker, Sadie",SR-4,17.54,Midwest Conference Outdoor Championships,"May 10, 2024",-0.5
,"Staker, Sadie",SR-4,17.68,Midwest Conference Outdoor Championships,"May 10, 2024",0.9
,"Staker, Sadie",SR-4,17.74,2024 Kip Janvrin Open,"Apr 25, 2024",1.1
,"Staker, Sadie",SR-4,17.82,Grinnell College Dick Young Classic,"Apr 20, 2024",1.2
