Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 17, 2022 (Saturday)",TBA,Away,Cornell College Invitational,"Mount Vernon, IA",,,,Canceled,
"September 30, 2022 (Friday)",TBA,Neutral,ITA,"St. Paul, MN",,,,"I,-",Box ScoreRecap
"September 30, 2022 (Friday)",TBA,Neutral,Midwest Open,"St. Peter, MN",,,,"I,-",Box ScoreRecap
"January 28, 2023 (Saturday)",12:30 p.m.,Neutral,University of Wisconsin-Stevens Point,"St. Peter, MN",,,,"W,9-0",Box ScoreRecap
"January 28, 2023 (Saturday)",4 p.m.,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-9",Box ScoreRecap
"February 4, 2023 (Saturday)",5 p.m.,Neutral,Iowa Central CC,"Des Moines, IA (Genesis Health Club, Hickman)",,,,"L,2-7",Box ScoreRecap
"February 11, 2023 (Saturday)",9 a.m.,Neutral,Wheaton College (Ill.),"Lake Geneva, WI",,,UW-Whitewater Tournament,"W,5-4",Box ScoreRecap
"February 11, 2023 (Saturday)",1 p.m.,Neutral,Luther College,"Lake Geneva, WI",,,UW-Whitewater Tournament,"W,7-2",Box ScoreRecap
"February 12, 2023 (Sunday)",10 a.m.,Away,University of Wisconsin-Whitewater,"Lake Geneva, WI",,,UW-Whitewater Tournament,"L,2-7",Box ScoreRecap
"February 18, 2023 (Saturday)",5 p.m.,Neutral,Carleton College,"Des Moines, IA (Genesis Health Club, Hickman)",,,,"L,2-7",Box ScoreRecap
"February 24, 2023 (Friday)",7 p.m.,Home,Millikin University,"Grinnell, IA/Field House",,,,"W,8-1",Box ScoreRecap
"February 25, 2023 (Saturday)",1 p.m.,Home,Northwestern College (Iowa),"Grinnell, IA/Field House",,,,"W,8-1",Box ScoreRecap
"March 4, 2023 (Saturday)",10 a.m.,Home,Central College,"Grinnell, IA/Field House",,,,"W,9-0",Box ScoreRecap
"March 5, 2023 (Sunday)",1 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,9-0",Box ScoreRecap
"March 11, 2023 (Saturday)",4 p.m.,Neutral,University of Wisconsin-Eau Claire,"Rochester, MN",,,,"W,7-2",Box ScoreRecap
"March 25, 2023 (Saturday)",10 a.m.,Away,University of Redlands,"Redlands, CA",,,,"L,2-7",Box ScoreRecap
"March 26, 2023 (Sunday)",11 a.m.,Away,Occidental College,"Pasadena, CA",,,,"L,4-5",Box ScoreRecap
"March 27, 2023 (Monday)",2 p.m.,Away,California Lutheran University,"Thousand Oaks, CA",,,,"L,4-5",Box ScoreRecap
"March 29, 2023 (Wednesday)",5 p.m.,Away,Chapman University,"Orange, CA",,,,"W,5-4",Box ScoreRecap
"April 8, 2023 (Saturday)",9 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"W,9-0",Box ScoreRecap
"April 15, 2023 (Saturday)",9 a.m.,Home,Ripon College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",Box ScoreRecap
"April 15, 2023 (Saturday)",2:30 p.m.,Home,Lawrence University,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",Box ScoreRecap
"April 15, 2023 (Saturday)",3 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,8-1",Box ScoreRecap
"April 22, 2023 (Saturday)",9 a.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",Box ScoreRecap
"April 22, 2023 (Saturday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,9-0",Box ScoreRecap
"April 28, 2023 (Friday)",10 a.m.,Neutral,Ripon College (Semifinal),"Peoria, IL",,,2023 Midwest Conference Tournament,"W,5-0",Box ScoreRecap
"April 28, 2023 (Friday)",1 p.m.,Neutral,Lake Forest College (Championship),"Peoria, IL",,,2023 Midwest Conference Tournament,"W,5-0",Box ScoreRecap
"April 29, 2023 (Saturday)",TBA,Neutral,Individual Tournament,"Peoria, IL",,,2023 Midwest Conference Tournament,No Team Score,Box ScoreRecap
"May 5, 2023 (Friday)",2 p.m.,Neutral,Luther College (Regional First Round),"St. Peter, MN",,,2023 NCAA Division III Men's Tournament,"W,5-3",Box ScoreRecap
"May 6, 2023 (Saturday)",2 p.m.,Neutral,University of Chicago (Regional Semifinal),"St. Peter, MN",,,2023 NCAA Division III Men's Tournament,"L,2-5",Box ScoreRecap
