Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 8, 2014 (Saturday)",4 pm,Away,Milwaukee Engr.,,,,"L,3-6",
"February 15, 2014 (Saturday)",9 am,Away,Wis.-Oshkosh,,,,"L,0-9",
"February 15, 2014 (Saturday)",12 pm,Neutral,Edgewood,"Oshkosh, Wis.",,,"W,7-2",
"February 21, 2014 (Friday)",7 pm,Away,Concordia (Wis.),,,,"L,4-5",
"March 1, 2014 (Saturday)",9:30 am,Away,Knox,,,,"W,5-4",
"March 1, 2014 (Saturday)",2 pm,Away,Monmouth (Ill.),,,,"L,0-9",
"March 8, 2014 (Saturday)",,Away,Grinnell,,,,"L,1-8",
"March 8, 2014 (Saturday)",,Home,Hastings,,,,"L,0-9",
"March 23, 2014 (Sunday)",,Home,Mo.-St. Louis,,,,"L,0-9",
"March 25, 2014 (Tuesday)",9 am,Neutral,St. Olaf,"Tampa, Fla.",,,"L,0-9",
"March 28, 2014 (Friday)",12 pm,Neutral,Calvin,"Orlando, FL",,,"L,1-8",
"April 4, 2014 (Friday)",7 pm,Home,Wis. Lutheran,,,,"W,5-4",
"April 6, 2014 (Sunday)",2 pm,Home,Lake Forest,,,,"L,4-5",
"April 9, 2014 (Wednesday)",,Away,Ripon,,,,"W,7-2",
"April 12, 2014 (Saturday)",,Home,Carroll (Wis.),,,,"L,3-6",
"April 13, 2014 (Sunday)",,Away,St. Norbert,,,,"L,3-6",
"April 18, 2014 (Friday)",,Away,Cornell College,,,,"L,3-6",
