Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:51.72,"Jensen, Miller, Bresette-Buccin, Carpenter",Midwest Conference Indoor Championships,"Feb 27, 2015"
,1:54.63,"Jensen, Miller, Bresette-Buccin, Carpenter",Grinnell Indoor Invitational,"Feb 7, 2015"
,1:58.05,"Jensen, Bresette-Buccin, Carpenter, Williams",2015 Grinnell Darren Young Indoor Classic,"Feb 14, 2015"
,2:00.38,"Jensen, Bresette-Buccin, Williams, Carpenter",2015 Hilltop Invite,"Jan 31, 2015"
,2:05.50,"Schmiechen, Williams, Hanley, Schmiechen",Grinnell Indoor Invitational,"Feb 7, 2015"
,2:10.84,"Schmiechen, Silverwood, Hanley, Schmiechen",2015 Grinnell Darren Young Indoor Classic,"Feb 14, 2015"
,2:16.57,"Schmiechen, Schmiechen, Hanley, Goldman",2015 Hilltop Invite,"Jan 31, 2015"
