Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",4:30 pm,Home,Dominican (Ill.),,,,"T,1-1",Box ScoreRecap
"September 3, 2012 (Monday)",7 pm,Away,Elmhurst,,,,"W,1-0",Box ScoreRecap
"September 5, 2012 (Wednesday)",1:30 pm,Away,Concordia Chicago,,,,"W,5-2",Box ScoreRecap
"September 11, 2012 (Tuesday)",4 pm,Home,Wheaton (Ill.),,,,"L,0-1",Box ScoreRecap
"September 15, 2012 (Saturday)",2 pm,Away,Wabash,,,,"W,1-0",Box ScoreRecap
"September 18, 2012 (Tuesday)",4 pm,Home,Ill. Wesleyan,,,,"W,4-0",Box ScoreRecap
"September 22, 2012 (Saturday)",2:30 pm,Home,North Central (Ill.),,,,"W,3-0",Box ScoreRecap
"September 25, 2012 (Tuesday)",7 pm,Away,North Park,,,,"T,2-2",Box ScoreRecap
"September 29, 2012 (Saturday)",1:30 pm,Away,Emory,,,,"L,3-4",Box ScoreRecap
"October 6, 2012 (Saturday)",1:30 pm,Home,Carnegie Mellon,,,,"T,2-2",Box ScoreRecap
"October 8, 2012 (Monday)",4 pm,Home,Lakeland,,,,"W,5-0",Box ScoreRecap
"October 12, 2012 (Friday)",5:30 pm,Home,Brandeis,,,,"W,1-0",Box ScoreRecap
"October 14, 2012 (Sunday)",1 pm,Home,New York U.,,,,"L,1-2",Box ScoreRecap
"October 21, 2012 (Sunday)",1 pm,Away,Wis.-Whitewater,,,,"T,2-2",Box ScoreRecap
"October 26, 2012 (Friday)",7:30 pm,Away,Case Western Reserve,,,,"W,1-0",Box ScoreRecap
"October 28, 2012 (Sunday)",1:30 pm,Away,Rochester (N.Y.),,,,"L,1-4",Box ScoreRecap
"November 3, 2012 (Saturday)",2:30 pm,Away,Washington (Mo.),,,,"T,0-0",Box ScoreRecap
