Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",7:00 pm,Away,Central College,"Pella, IA",,,,"L,0-3",Box Score
"September 5, 2015 (Saturday)",9:30 am,Home,Eureka College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-1",Box ScoreVB Invite Info
"September 5, 2015 (Saturday)",1:30 pm,Home,MacMurray College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-1",Box ScoreVB Invite Info
"September 5, 2015 (Saturday)",5:30 pm,Home,Lincoln Christian University,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"L,2-3",Box Score
"September 11, 2015 (Friday)",5:30 pm,Neutral,Culver-Stockton College (Mo.),"Bloomington, IL",,,Illinois Wesleyan Invitational,"L,1-3",Box Score
"September 11, 2015 (Friday)",7:30 pm,Neutral,Robert Morris University (Ill.)-Springfield,"Bloomington, IL",,,Illinois Wesleyan Invitational,"W,3-1",Box Score
"September 12, 2015 (Saturday)",10:00 am,Neutral,MacMurray College,"Bloomington, IL",,,Illinois Wesleyan Invitational,"L,0-3",Box Score
"September 12, 2015 (Saturday)",2:00 pm,Neutral,Transylvania University,"Bloomington, IL",,,Illinois Wesleyan Invitational,"L,1-3",Box Score
"September 18, 2015 (Friday)",5:30 pm,Neutral,Robert Morris University (Ill.)-Springfield,"Jacksonville, IL",,,Illinois College Invitational,"W,3-2",Box ScoreTourney Info
"September 18, 2015 (Friday)",7:30 pm,Neutral,Earlham College,"Jacksonville, IL",,,Illinois College Invitational,"L,1-3",Box ScoreTourney Info
"September 19, 2015 (Saturday)",10:00 am,Neutral,Missouri Valley College,"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box ScoreTourney Info
"September 19, 2015 (Saturday)",12:00 pm,Neutral,Rockford University,"Jacksonville, IL",,,Illinois College Invitational,"W,3-0",Box ScoreTourney Info
"September 22, 2015 (Tuesday)",7:00 pm,Away,Lincoln Christian University,"Lincoln, IL",,,,"L,0-3",Box Score
"September 25, 2015 (Friday)",7:00 pm,Home,Beloit College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box Score
"September 26, 2015 (Saturday)",1:00 pm,Home,Lake Forest College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box Score
"September 29, 2015 (Tuesday)",7:00 pm,Home,Robert Morris University (Ill.)-Springfield,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box Score
"October 1, 2015 (Thursday)",7:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,,"L,0-3",Box Score
"October 6, 2015 (Tuesday)",7:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-3",Box Score
"October 9, 2015 (Friday)",7:00 pm,Home,St. Norbert College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box Score
"October 10, 2015 (Saturday)",1:00 pm,Home,Lawrence University,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box Score
"October 16, 2015 (Friday)",7:00 pm,Away,Carroll University,"Waukesha, WI",,,,"L,0-3",Box Score
"October 17, 2015 (Saturday)",1:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,2-3",Box Score
"October 22, 2015 (Thursday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box Score
"October 24, 2015 (Saturday)",1:00 pm,Neutral,Central College,"Decatur, IL",,,Millikin Tournament,"L,0-3",Box Score
"October 24, 2015 (Saturday)",3:00 pm,Neutral,University of Wisconsin-Oshkosh,"Decatur, IL",,,Millikin Tournament,"L,0-3",Box Score
"October 27, 2015 (Tuesday)",7:00 pm,Home,Knox College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-1",Box Score
"October 30, 2015 (Friday)",7:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,3-0",Box Score
