Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1989 (Wednesday)",,Home,Benedictine University,"Lake Forest, IL",,,"W,1-0",
"September 13, 1989 (Wednesday)",,Away,Aurora University,"Aurora, IL",,,"L,0-2",
"September 16, 1989 (Saturday)",,Away,North Park University,"Chicago, IL",,,"W,1-0",
"September 20, 1989 (Wednesday)",,Home,National College of Education,"Lake Forest, IL",,,"L,1-4",
"September 23, 1989 (Saturday)",,Home,Rockford University,"Lake Forest, IL",,,"L,0-1",
"September 27, 1989 (Wednesday)",,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,"W,1-0",
"September 30, 1989 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,"L,0-1",
"October 4, 1989 (Wednesday)",,Home,Judson University,"Lake Forest, IL",,,"L,1-2",
"October 7, 1989 (Saturday)",,Home,Beloit College,"Lake Forest, IL",,,"W,3-1",
"October 11, 1989 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,"L,1-3",
"October 14, 1989 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,"W,7-0",
"October 22, 1989 (Sunday)",,Away,Lawrence University,"Appleton, WI",,,"L,0-4",
"October 23, 1989 (Monday)",,Away,Trinity Christian College,"Palos Heights, IL",,,"W,3-0",
"October 25, 1989 (Wednesday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,"L,0-1",
