Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 23, 2021 (Tuesday)",2 pm,Home,Knox College,"Appleton, WI/ Whiting Field",,,Postponed,
"March 23, 2021 (Tuesday)",4 pm,Home,Knox College,"Appleton, WI/ Whiting Field",,,Postponed,
"March 26, 2021 (Friday)",2:30 pm,Away,St. Norbert College,"De Pere, WI",,,"L,1-7",Box ScoreRecap
"March 26, 2021 (Friday)",4:30 pm,Away,St. Norbert College,"De Pere, WI",,,"L,5-10",Box ScoreRecap
"April 6, 2021 (Tuesday)",3 pm,Away,Beloit College,"Beloit, WI",,,"L,3-4",Box ScoreRecap
"April 6, 2021 (Tuesday)",5 pm,Away,Beloit College,"Beloit, WI",,,"L,7-15",Box ScoreRecap
"April 11, 2021 (Sunday)",1 pm,Home,Lake Forest College,"Lake Forest, IL",,,"L,0-7",Box ScoreRecap
"April 11, 2021 (Sunday)",3 pm,Home,Lake Forest College,"Lake Forest, IL",,,"L,4-10",Box ScoreRecap
"April 14, 2021 (Wednesday)",3 pm,Away,St. Norbert College,"De Pere, WI",,,"L,4-9",Box ScoreRecap
"April 14, 2021 (Wednesday)",5 pm,Away,St. Norbert College,"De Pere, WI",,,"W,6-5",Box ScoreRecap
"April 16, 2021 (Friday)",3 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,3-2",Box ScoreRecap
"April 16, 2021 (Friday)",5 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"L,5-13",Box ScoreRecap
"April 18, 2021 (Sunday)",1 pm,Home,Beloit College,"Appleton, WI/ Whiting Field",,,"L,3-4",Box ScoreRecap
"April 18, 2021 (Sunday)",3 pm,Home,Beloit College,"Appleton, WI/ Whiting Field",,,"L,8-9",Box ScoreRecap
"April 22, 2021 (Thursday)",3 pm,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"L,0-7",Box ScoreRecap
"April 22, 2021 (Thursday)",5 pm,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"L,2-10(5 inn.)",Box ScoreRecap
"April 24, 2021 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,"L,0-10(5 inn.)",Box ScoreRecap
"April 24, 2021 (Saturday)",3 pm,Away,Ripon College,"Ripon, WI",,,"W,13-0(5 inn.)",Box ScoreRecap
"April 25, 2021 (Sunday)",1 pm,Home,Lake Forest College,"Appleton, WI/ Whiting Field",,,"L,3-5",Box ScoreRecap
"April 25, 2021 (Sunday)",3 pm,Home,Lake Forest College,"Appleton, WI/ Whiting Field",,,"L,1-9(5 inn.)",Box ScoreRecap
"May 2, 2021 (Sunday)",11 am,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,5-0",Box ScoreRecap
"May 2, 2021 (Sunday)",1 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,3-0",Box ScoreRecap
"May 8, 2021 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,"W,4-3",Box ScoreRecap
"May 8, 2021 (Saturday)",3 pm,Away,Beloit College,"Beloit, WI",,,"L,3-4",Box ScoreRecap
"May 9, 2021 (Sunday)",1 pm,Home,Lake Forest College,"Appleton, WI/ Whiting Field",,,"W,5-3",Box ScoreRecap
"May 9, 2021 (Sunday)",3 pm,Home,Lake Forest College,"Appleton, WI/ Whiting Field",,,"L,7-12(8 inn.)",Box ScoreRecap
