Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1983 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"W,24-14",
"September 17, 1983 (Saturday)",,Home,Dubuque,"De Pere, Wis. - Minahan Stadium",,,"L,30-17",
"September 24, 1983 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Minahan Stadium",,,"L,24-7",
"October 1, 1983 (Saturday)",,Away,Adrian,"Adrian, Mich.",,,"L,52-14",
"October 8, 1983 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"L,26-14",
"October 15, 1983 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Minahan Stadium",,,"L,13-11",
"October 22, 1983 (Saturday)",,Home,UW-Oshkosh,"De Pere, Wis. - Minahan Stadium",,,"L,42-8",
"November 5, 1983 (Saturday)",,Home,UW-Platteville,"De Pere, Wis. - Minahan Stadium",,,"W,25-7",
"November 12, 1983 (Saturday)",,Home,Michigan Tech,"De Pere, Wis. - Minahan Stadium",,,"L,56-13",
"November 19, 1983 (Saturday)",,Home,Fordham,"Green Bay, Wis. - Lambeau Field",,,"W,18-9",
