Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 14, 1985 (Saturday)",,Home,Aurora,"Grinnell, IA",,,"L,1-2",
"September 17, 1985 (Tuesday)",,Away,St. Mary's (MN),St. Mary's (MN),,,"W,3-0",
"September 21, 1985 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,4-0",
"September 27, 1985 (Friday)",,Home,Colorado College,"Grinnell, IA",,,"L,0-1",
"September 28, 1985 (Saturday)",,Home,Bethel,"Grinnell, IA",,,"W,2-0",
"October 2, 1985 (Wednesday)",,Away,Augustana,Augustana,,,"L,1-2",
"October 5, 1985 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,0-1",
"October 9, 1985 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,4-0",
"October 12, 1985 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-1",
"October 16, 1985 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,2-0",
"October 19, 1985 (Saturday)",,Home,Washington-St. Louis,"St. Louis, MO",,,"L,0-2",
"October 22, 1985 (Tuesday)",,Away,Chicago,"Chicago, IL",,,"L,0-1",
"October 25, 1985 (Friday)",,Away,Case Western,"Cleveland, OH",,,"L,0-1",
"October 26, 1985 (Saturday)",,Away,Wooster,Wooster,,,"W,2-1",
