Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2015 (Saturday)",1 pm,Home,Rockford,,,,"L,17-52",Box Score
"September 12, 2015 (Saturday)",2 pm,Away,Maranatha Baptist,,,,"W,51-6",Box Score
"September 19, 2015 (Saturday)",1 pm,Away,Beloit,,,,"L,34-49",Box Score
"September 26, 2015 (Saturday)",1 pm,Home,Knox,,,,"L,6-20",Box Score
"October 3, 2015 (Saturday)",1 pm,Away,Grinnell,,,,"L,20-28",Box Score
"October 17, 2015 (Saturday)",1 pm,Home,Carroll (Wis.),,,,"L,6-42",Box Score
"October 24, 2015 (Saturday)",1 pm,Home,Macalester,,,,"L,7-35",Box Score
"October 31, 2015 (Saturday)",1 pm,Away,St. Norbert,,,,"L,6-63",Box Score
"November 7, 2015 (Saturday)",1 pm,Home,Ripon,,,,"L,15-43",Box Score
"November 14, 2015 (Saturday)",1 pm,Home,Grinnell,,,,"L,27-34",Box Score
