Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",6 PM,Home,Concordia University Chicago,"Beloit, Wis./Strong Stadium",,,"L,7-30",Box ScoreRecap
"September 11, 2021 (Saturday)",1 PM,Away,Cornell College,"Mount Vernon, IA",,,"L,7-38",Box ScoreRecap
"September 18, 2021 (Saturday)",1 PM,Home,University of Chicago,"Beloit, Wis./Strong Stadium",,,"L,0-66",Box ScoreRecap
"September 25, 2021 (Saturday)",,Neutral,BYE,,,,,
"October 2, 2021 (Saturday)",1 PM,Home,Grinnell College,"Beloit, Wis./Strong Stadium",,,"L,13-40",Box ScoreRecap
"October 9, 2021 (Saturday)",1 PM,Away,Knox College,"Galesburg, IL",,,"L,0-42",Box ScoreRecap
"October 16, 2021 (Saturday)",1 PM,Home,Monmouth College,"Beloit, Wis./Strong Stadium",,,"L,3-63",Box ScoreRecap
"October 23, 2021 (Saturday)",1 PM,Away,Lawrence University,"Appleton, WI",,,"L,21-43",Box ScoreRecap
"October 30, 2021 (Saturday)",1 PM,Home,Ripon College,"Beloit, Wis./Strong Stadium",,,"L,10-48",Box ScoreRecap
"November 6, 2021 (Saturday)",1 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,3-84",Box ScoreRecap
"November 13, 2021 (Saturday)",12 PM,Home,Illinois College,"Beloit, Wis./Strong Stadium",,,"L,3-21",Box ScoreRecap
