Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2001 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"L,2-7",
"September 6, 2001 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,1-8",
"September 8, 2001 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,7-2",
"September 8, 2001 (Saturday)",,Neutral,Lake Forest,"Jacksonville, IL",,,"L,2-7",
"September 22, 2001 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,2-7",
"September 23, 2001 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"W,5-4",
"October 6, 2001 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-4",
"October 9, 2001 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,1-8",
"October 12, 2001 (Friday)",,Neutral,Ripon (MWC Tournament Semifinal),"Rockford, IL",,,"L,2-5",
"October 12, 2001 (Friday)",,Neutral,Lake Forest (MWC Tournament Consolation),"Rockford, IL",,,"L,2-5",
