0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
BVU Spring Invite,4/20-21/2012,2,97-101=198,+54,106th/108
SEASON TOTALS,SEASON TOTALS,2,198 Avg. 99.0,+27,-
