Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 14, 2015 (Saturday)",3:30 p.m. (ET),Neutral,Amherst College,"Winter Haven, Fla./ Chain of Lakes Park Field #4",,,RussMatt Central Florida Invitational,"W,9-7",Box ScoreRecap
"March 15, 2015 (Sunday)",9:05 a.m. (ET),Neutral,Allegheny College,"Winter Haven, Fla./ Lake Myrtle Park Field #2",,,RussMatt Central Florida Invitational,"L,2-7",Box ScoreRecap
"March 15, 2015 (Sunday)",12 p.m. (ET),Neutral,Allegheny College,"Winter Haven, Fla./ Lake Myrtle Park Field #2",,,RussMatt Central Florida Invitational,"W,10-5",Box ScoreRecap
"March 16, 2015 (Monday)",9 a.m. (ET),Neutral,Anderson University (IN),"Winter Haven, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"L,0-6",Box ScoreRecap
"March 17, 2015 (Tuesday)",1 p.m. (ET),Neutral,William Paterson University,"Winter Haven, Fla./ Warner University",,,RussMatt Central Florida Invitational,"L,2-9",Box ScoreRecap
"March 17, 2015 (Tuesday)",1 p.m. (ET),Neutral,William Paterson University,"Winter Haven, Fla./ Warner University",,,RussMatt Central Florida Invitational,"L,10-14",Box ScoreRecap
"March 18, 2015 (Wednesday)",9:30 a.m. (ET),Neutral,Greenville College,"Winter Haven, Fla./ Chain of Lakes Park Stadium",,,RussMatt Central Florida Invitational,"W,11-7",Box ScoreRecap
"March 19, 2015 (Thursday)",9:15 a.m. (ET),Neutral,St. Olaf College,"Winter Haven, Fla./ Lake Myrtle Park Field #1",,,RussMatt Central Florida Invitational,"L,2-3(8 inn.)",Box ScoreRecap
"March 19, 2015 (Thursday)",12 p.m. (ET),Neutral,St. Olaf College,"Winter Haven, Fla./ Lake Myrtle Park Field #1",,,RussMatt Central Florida Invitational,"L,1-3",Box ScoreRecap
"March 20, 2015 (Friday)",12 p.m. (ET),Neutral,Grinnell College,"Winter Haven, Fla./ Frostproof Athletic Complex",,,RussMatt Central Florida Invitational,"L,3-8",Box ScoreRecap
"April 2, 2015 (Thursday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"W,7-6",Box ScoreRecap
"April 2, 2015 (Thursday)",4 p.m.,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"W,6-1",Box ScoreRecap
"April 4, 2015 (Saturday)",1 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,0-5",Box ScoreRecap
"April 4, 2015 (Saturday)",4 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"W,6-2",Box ScoreRecap
"April 8, 2015 (Wednesday)",5 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"L,1-2",Box ScoreRecap
"April 14, 2015 (Tuesday)",4 p.m.,Home,Wisconsin Lutheran College,"RIPON, Wis./Francis Field",,,,"W,10-1",Box ScoreRecap
"April 15, 2015 (Wednesday)",5 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"L,3-7",Box ScoreRecap
"April 18, 2015 (Saturday)",1 p.m.,Home,Beloit College,"RIPON, Wis./Francis Field",,,,"W,8-3",Box ScoreRecap
"April 18, 2015 (Saturday)",4 p.m.,Home,Beloit College,"RIPON, Wis./Francis Field",,,,"W,7-4",Box ScoreRecap
"April 19, 2015 (Sunday)",12 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"W,4-1",Box ScoreRecap
"April 19, 2015 (Sunday)",3 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"L,4-6",Box ScoreRecap
"April 22, 2015 (Wednesday)",4 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Francis Field",,,,"L,2-5",Box ScoreRecap
"April 23, 2015 (Thursday)",7 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"W,8-2",Box ScoreRecap
"April 25, 2015 (Saturday)",1 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"W,1-0(11 inn.)",Box ScoreRecap
"April 25, 2015 (Saturday)",4 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"W,12-0(7 inn.)",Box ScoreRecap
"April 26, 2015 (Sunday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,5-4",Box ScoreRecap
"April 26, 2015 (Sunday)",4 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,14-3",Box ScoreRecap
"April 29, 2015 (Wednesday)",4 p.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,,"W,7-5",Box ScoreRecap
"April 30, 2015 (Thursday)",1 p.m.,Home,UW-Whitewater,"RIPON, Wis./Francis Field",,,,CANCELED,
"April 30, 2015 (Thursday)",4 p.m.,Home,UW-Whitewater,"RIPON, Wis./Francis Field",,,,CANCELED,
"May 2, 2015 (Saturday)",1 p.m.,Home,Carroll University,"RIPON, Wis./Francis Field",,,,"W,11-1(7 inn.)",Box ScoreRecap
"May 2, 2015 (Saturday)",4 p.m.,Home,Carroll University,"RIPON, Wis./Francis Field",,,,"W,5-4",Box ScoreRecap
"May 3, 2015 (Sunday)",1 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"W,21-10(8 inn.)",Box ScoreRecap
"May 3, 2015 (Sunday)",4 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"W,12-2",Box ScoreRecap
"May 5, 2015 (Tuesday)",3:30 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,3-4",Box ScoreRecap
"May 8, 2015 (Friday)",9 a.m.,Neutral,Cornell College,"Newton, Iowa/ Eversman Field at Woodland Park",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"May 8, 2015 (Friday)",12:30 p.m.,Neutral,St. Norbert College,"Grinnell, Iowa",,,Midwest Conference Tournament,"W,13-1(7 inn.)",Box ScoreRecap
"May 9, 2015 (Saturday)",1 p.m.,Neutral,Cornell College,"Grinnell, Iowa",,,Midwest Conference Tournament,"L,2-4",Box ScoreRecap
"May 9, 2015 (Saturday)",4 p.m.,Neutral,Cornell College,"Grinnell, Iowa",,,Midwest Conference Tournament,"W,8-0",Box ScoreRecap
"May 13, 2015 (Wednesday)",1:15 p.m.,Neutral,UW-Whitewater,"LaCrosse, Wis./Copeland Park",,,NCAA Division-III Midwest Regional,"W,15-7",Box ScoreRecap
"May 14, 2015 (Thursday)",4 30 p.m.,Neutral,Coe College,"LaCrosse, Wis./Copeland Park",,,NCAA Division-III Midwest Regional,"L,4-5",Box ScoreRecap
"May 15, 2015 (Friday)",1:45 p.m.,Neutral,Concordia University Chicago,"LaCrosse, Wis./Copeland Park",,,NCAA Division-III Midwest Regional,"L,5-6",Box ScoreRecap
