Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2000 (Tuesday)",,Home,Lawrence,,,,"W,6-0",
"September 9, 2000 (Saturday)",,Home,Wis.-La Crosse,,,,"W,2-1",
"September 12, 2000 (Tuesday)",,Home,North Park,,,,"W,11-1",
"September 16, 2000 (Saturday)",,Away,Gust. Adolphus,,,,"W,5-2",
"September 17, 2000 (Sunday)",,Away,St. Thomas (Minn.),,,,"L,1-3",
"September 23, 2000 (Saturday)",,Away,Carnegie Mellon,,,,"W,1-0",
"September 26, 2000 (Tuesday)",,Away,Wis.-Stevens Point,,,,"W,1-0",
"September 29, 2000 (Friday)",Final - 2OT,Home,DePauw,,,,"T,1-1",
"October 1, 2000 (Sunday)",,Home,Case Reserve,,,,"W,6-1",
"October 6, 2000 (Friday)",,Home,Brandeis,,,,"W,3-0",
"October 11, 2000 (Wednesday)",11 am,Home,Lake Forest,,,,"W,6-0",
"October 14, 2000 (Saturday)",,Home,Macalester,,,,"W,2-1",
"October 15, 2000 (Sunday)",Final - 2OT,Home,St. Benedict,,,,"T,2-2",
"October 20, 2000 (Friday)",,Away,Emory,,,,"L,0-1",
"October 22, 2000 (Sunday)",,Away,New York U.,,,,"W,1-0",
"October 25, 2000 (Wednesday)",,Away,Wheaton (Ill.),,,,"L,0-3",
"October 27, 2000 (Friday)",,Away,Washington (Mo.),,,,"W,2-1",
"October 29, 2000 (Sunday)",,Neutral,Rochester,"Cleveland, Ohio",,,"L,0-1",
