Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 16, 2001 (Friday)",,Home,William Penn,"Grinnell, IA",,,"L,42-80",
"November 24, 2001 (Saturday)",,Away,Mount St. Clare,"Clinton, IA",,,"L,38-66",
"December 5, 2001 (Wednesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,30-67",
"December 8, 2001 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,29-70",
"December 14, 2001 (Friday)",,Away,Upper Iowa,"Fayette, IA",,,"L,43-96",
"January 5, 2002 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,44-103",
"January 8, 2002 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,49-59",
"January 11, 2002 (Friday)",,Home,Carroll,"Grinnell, IA",,,"L,50-59",
"January 12, 2002 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,33-86",
"January 15, 2002 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"L,52-63",
"January 18, 2002 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,50-86",
"January 19, 2002 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,40-91",
"January 25, 2002 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,43-65",
"January 26, 2002 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,50-75",
"February 1, 2002 (Friday)",,Away,Lawrence,"Appleton, WI",,,"L,22-66",
"February 2, 2002 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,43-104",
"February 6, 2002 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,44-72",
"February 9, 2002 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,43-74",
"February 13, 2002 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"L,51-76",
"February 16, 2002 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,28-91",
