Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 27, 2022 (Saturday)",2:00 PM,Home,Alumni Game,"RIPON, WIS./Prairie Field",,,,,History
"September 1, 2022 (Thursday)",7:30 PM,Away,Wisconsin Lutheran College,"MILWAUKEE, WIS.",,,,"L,0-3",Box ScoreRecap
"September 3, 2022 (Saturday)",12:00 PM,Away,Lakeland University,"PLYMOUTH, WIS.",,,,"T,1-1",Box ScoreRecap
"September 7, 2022 (Wednesday)",7:00 PM,Away,Saint Mary's University (Minn.),"WINONA, MIN.",,,,"L,1-3",Box ScoreRecap
"September 10, 2022 (Saturday)",1:00 PM,Home,Eureka College,"RIPON, WIS./Prairie Field",,,,"W,4-1",Box ScoreRecap
"September 11, 2022 (Sunday)",2:30 PM,Away,Illinois Institute of Technology,"CHICAGO, ILL.",,,,"L,0-4",Box ScoreRecap
"September 17, 2022 (Saturday)",12:00 PM,Away,Finlandia University,"HANCOCK, MIC.",,,,"L,3-4",Box ScoreRecap
"September 20, 2022 (Tuesday)",4:30 PM,Home,UW-Eau Claire,"RIPON, WIS./Prairie Field",,,,"L,0-5",Box ScoreRecap
"September 24, 2022 (Saturday)",11:00 AM,Home,Beloit College,"RIPON, WIS./Prairie Field",,,,"W,4-0",Box ScoreRecap
"September 27, 2022 (Tuesday)",4:30 PM,Away,Lake Forest College,"LAKE FOREST, ILL.",,,,"T,0-0",Box ScoreRecap
"October 1, 2022 (Saturday)",11:00 AM,Away,Cornell College,"MOUNT VERNON, IOWA",,,,"L,0-2",Box ScoreRecap
"October 4, 2022 (Tuesday)",2:00 PM,Home,Maranatha Baptist  University,"RIPON, WIS./Prairie Field",,,,"W,3-0",Box ScoreRecap
"October 8, 2022 (Saturday)",11:00 AM,Away,Monmouth College,"MONMOUTH, ILL.",,,,"W,2-1",Box ScoreRecap
"October 11, 2022 (Tuesday)",3:00 PM,Home,Lawrence University,"RIPON, WIS./Prairie Field",,,,"T,1-1",Box ScoreRecap
"October 15, 2022 (Saturday)",11:00 AM,Home,Knox College,"RIPON, WIS./Prairie Field",,,,"W,3-1",Box ScoreRecap
"October 18, 2022 (Tuesday)",3:00 PM,Away,Maranatha Baptist University,"WATERTOWN, WIS.",,,,"W,7-0",Box ScoreRecap
"October 19, 2022 (Wednesday)",3:30 PM,Home,Emmaus,"RIPON, WIS./Prairie Field",,,,"W,5-0",Box ScoreRecap
"October 22, 2022 (Saturday)",11:00 AM,Home,Grinnell College,"RIPON, WIS./Prairie Field",,,,"W,3-2",Box ScoreRecap
"October 29, 2022 (Saturday)",11:00 AM,Away,Illinois College,"JACKSONVILLE, ILL.",,,,"L,1-5",Box ScoreRecap
"November 4, 2022 (Friday)",2:00 PM,Neutral,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-2",Box ScoreRecapTournament ProgramMWC Championship Site
