Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2003 (Thursday)",,Home,Lawrence,,,,"W,8-0",
"September 7, 2003 (Sunday)",,Home,St. Benedict,,,,"W,2-1",
"September 13, 2003 (Saturday)",,Away,Wis.-La Crosse,,,,"W,4-0",
"September 17, 2003 (Wednesday)",,Away,Cornell College,,,,"W,2-0",
"September 20, 2003 (Saturday)",,Away,DePauw,,,,"W,3-0",
"September 24, 2003 (Wednesday)",,Home,North Park,,,,"W,7-0",
"September 27, 2003 (Saturday)",,Home,Wis.-Stevens Point,,,,"W,4-2",
"October 4, 2003 (Saturday)",Final - OT,Home,Emory,,,,"W,1-0",
"October 7, 2003 (Tuesday)",,Home,Wheaton (Ill.),,,,"W,2-0",
"October 11, 2003 (Saturday)",Final - 2OT,Away,Carnegie Mellon,,,,"T,1-1",
"October 17, 2003 (Friday)",,Away,Brandeis,,,,"W,7-0",
"October 19, 2003 (Sunday)",,Away,New York U.,,,,"W,3-0",
"October 22, 2003 (Wednesday)",Final - 2OT,Away,Ill. Wesleyan,,,,"T,2-2",
"October 24, 2003 (Friday)",3:30 pm,Away,Lake Forest,,,,"W,3-0",
"October 26, 2003 (Sunday)",,Home,Macalester,,,,"W,1-0",
"October 31, 2003 (Friday)",Final - 2OT,Home,Case Reserve,,,,"T,1-1",
"November 2, 2003 (Sunday)",,Home,Rochester,,,,"W,3-0",
"November 8, 2003 (Saturday)",Final - 2OT,Home,Washington (Mo.),,,,"L,1-2",
"November 14, 2003 (Friday)",,Neutral,Webster,"Wheaton, Ill.",,,"W,3-0",
"November 15, 2003 (Saturday)",Final - PK Away,Away,Wheaton (Ill.),,,,"T,0-0",
"November 22, 2003 (Saturday)",Final - 2OT,Away,Puget Sound,,,,"W,2-1",
"November 29, 2003 (Saturday)",Final - 2OT,Neutral,DePauw,"Oneonta, N.Y.",,,"W,2-1",
"November 30, 2003 (Sunday)",Final - OT,Away,Oneonta St.,,,,"L,1-2",
