Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2008 (Saturday)",1:30 pm,Away,St. Olaf College,"Northfield, MN",,,"L,1-2",
"August 31, 2008 (Sunday)",4:30 pm,Away,Carleton College,"Northfield, MN",,,"L,0-3",
"September 2, 2008 (Tuesday)",4:30 pm,Home,North Central University (MN),"Lake Forest, IL",,,"L,0-1",
"September 6, 2008 (Saturday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,"W,1-0",
"September 10, 2008 (Wednesday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,"W,5-1",
"September 13, 2008 (Saturday)",3:30 pm,Home,Ripon College,"Lake Forest, IL",,,"W,2-0",
"September 20, 2008 (Saturday)",4 pm,Away,St. Norbert College,De Pere. WI,,,"L,0-3",
"September 24, 2008 (Wednesday)",4:30 pm,Home,Benedictine University,"Lake Forest, IL",,,"L,1-2",
"September 27, 2008 (Saturday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,"L,1-2",
"September 28, 2008 (Sunday)",4:30 pm,Away,University of Chicago,"Chicago, IL",,,"L,0-1",
"October 1, 2008 (Wednesday)",4 pm,Home,Carroll University,"Lake Forest, IL",,,"L,1-3",
"October 9, 2008 (Thursday)",4:30 pm,Home,Aurora University,"Lake Forest, IL",,,"L,0-2",
"October 17, 2008 (Friday)",4 pm,Away,Elmhurst University,"Elmhurst, IL",,,"L,2-3",
"October 19, 2008 (Sunday)",2:30 pm,Home,Carthage College,"Lake Forest, IL",,,"L,0-1",
"October 25, 2008 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,"L,0-1",
"October 26, 2008 (Sunday)",3:30 pm,Home,Beloit College,"Lake Forest, IL",,,"W,1-0",
"November 1, 2008 (Saturday)",2:30 pm,Home,Illinois College,"Lake Forest, IL",,,"L,3-4",
"November 2, 2008 (Sunday)",2:30 pm,Home,Monmouth College,"Lake Forest, IL",,,"T,1-1(2OT)",
