Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 17, 2000 (Friday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,40-72",
"November 21, 2000 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,60-59",
"November 25, 2000 (Saturday)",,Away,Nebraska Wesleyan,"Lincoln, NE",,,"L,42-82",
"November 29, 2000 (Wednesday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,50-67",
"December 2, 2000 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,35-77",
"December 5, 2000 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,65-59",
"December 9, 2000 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,73-83",
"January 4, 2001 (Thursday)",,Home,Mount St. Clare,"Grinnell, IA",,,"L,60-79",
"January 9, 2001 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"L,61-67",
"January 12, 2001 (Friday)",,Away,Carroll,"Waukesha, WI",,,"L,37-82",
"January 13, 2001 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,62-77",
"January 19, 2001 (Friday)",,Home,Beloit,"Grinnell, IA",,,"L,58-75",
"January 20, 2001 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,67-80",
"January 26, 2001 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,27-71",
"January 27, 2001 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,58-75",
"January 30, 2001 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"L,59-61",
"February 2, 2001 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,31-68",
"February 3, 2001 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,53-67",
"February 10, 2001 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,47-66",
"February 14, 2001 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"L,62-73",
"February 17, 2001 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,61-80",
"February 20, 2001 (Tuesday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"L,35-90",
