0,1,2
POINTS,14,North Central (9/18/2011)
GOALS,5,North Central (9/18/2011)
ASSISTS,4,North Central (9/18/2011) Carroll University (10/23/2011)
SHOTS,33,Simpson (9/20/2011)
SHOTS ON GOAL,15,Simpson (9/20/2011)
SAVES,16,Illinois College (10/15/2011)
FOULS,19,Principia (Ill.) (9/17/2011) Illinois College (10/15/2011)
CORNER KICKS,16,Central College (9/28/2011)
