0,1,2
POINTS,2,Coe (9/11/2011)
GOALS,1,Cornell College (9/1/2011) Coe (9/11/2011) Simpson (9/20/2011) Lawrence University (9/24/2011) Monmouth College (10/11/2011)
ASSISTS,1,Simpson (9/20/2011) Lawrence University (9/24/2011) Monmouth College (10/11/2011)
SHOTS,2,Carroll University (10/23/2011) Augustana College (9/3/2101)
SHOTS ON GOAL,1,Coe (9/11/2011) North Central (9/18/2011) Central College (9/28/2011) Carroll University (10/23/2011) Augustana College (9/3/2101)
SAVES,1,St. Norbert College (10/1/2011) Lake Forest College (10/8/2011)
FOULS,4,Central College (9/28/2011)
CORNER KICKS,1,North Central (9/18/2011) Central College (9/28/2011) Lake Forest College (10/8/2011)
