Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"January 6, 1920 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,26-9",
"January 10, 1920 (Saturday)",,Home,Des Moines YMCA,"Grinnell, IA",,,"W,18-15",
"January 16, 1920 (Friday)",,Away,Kansas State,"Manhattan, KS",,,"L,5-32",
"January 17, 1920 (Saturday)",,Away,Kansas State,"Manhattan, KS",,,"L,15-20",
"January 23, 1920 (Friday)",,Home,Drake,"Grinnell, IA",,,"L,11-18",
"January 28, 1920 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,28-15",
"January 30, 1920 (Friday)",,Home,Washington University,"Grinnell, IA",,,"L,26-28",
"February 6, 1920 (Friday)",,Away,Washington University,"St. Louis, MO",,,"L,19-27",
"February 7, 1920 (Saturday)",,Away,Washington University,"St. Louis, MO",,,"L,16-26",
"February 13, 1920 (Friday)",,Home,Kansas,"Grinnell, IA",,,"L,11-42",
"February 20, 1920 (Friday)",,Home,Iowa State,"Grinnell, IA",,,"W,13-12",
"February 24, 1920 (Tuesday)",,Away,Drake,"Des Moines, IA",,,"L,9-14",
"February 28, 1920 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,27-35",
"March 5, 1920 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,22-30",
