Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2018 (Friday)",4 p.m.,Away,Lakeland,"Plymouth, Wis.",,,,"W,7-2",Box ScoreRecap
"September 6, 2018 (Thursday)",4 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"W,7-2",Box ScoreRecap
"September 8, 2018 (Saturday)",9 a.m.,Home,Grinnell,"RIPON, Wis./Larson Courts",,,,"L,0-9",Box ScoreRecap
"September 8, 2018 (Saturday)",2 p.m.,Home,Cornell (Iowa),"RIPON, Wis./Larson Courts",,,,"L,1-8",Box ScoreRecap
"September 15, 2018 (Saturday)",9 a.m.,Away,Illinois College,"Jacksonville, Ill.",,,,"W,7-2",Box ScoreRecap
"September 15, 2018 (Saturday)",3 p.m.,Away,Knox,"Galesburg, Ill.",,,,"W,7-2",Box ScoreRecap
"September 16, 2018 (Sunday)",9 a.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,,"W,5-4",Box ScoreRecap
"September 19, 2018 (Wednesday)",4 p.m.,Away,Dominican (Ill.),"River Forest, Ill.",,,,"W,5-0",Box ScoreRecap
"September 21, 2018 (Friday)",4 p.m.,Away,MSOE,"Milwaukee, Wis.",,,,"W,6-3",Box ScoreRecap
"September 29, 2018 (Saturday)",9 a.m.,Away,St. Norbert,"Green Bay, Wis.",,,,"L,1-8",Box ScoreRecap
"October 7, 2018 (Sunday)",9 a.m.,Home,Beloit College,"RIPON, Wis./Larson Courts",,,,"W,6-3",Box ScoreRecap
"October 7, 2018 (Sunday)",12 p.m.,Home,Lake Forest,"RIPON, Wis./Larson Courts",,,,"L,0-9",Box ScoreRecap
"October 13, 2018 (Saturday)",11 a.m.,Neutral,MWC Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,,RecapResults
"October 14, 2018 (Sunday)",7:30 a.m.,Neutral,MWC Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,,RecapResults
