Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 24, 2024 (Saturday)",,Home,Southeastern Community College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,History
"August 30, 2024 (Friday)",7:30 pm,Away,Principia College,"St. Louis, MO",,,,Recap
"September 1, 2024 (Sunday)",1:30 pm,Away,Buena Vista University,"Storm Lake, IA",,,"L,2-3",Box ScoreRecap
"September 3, 2024 (Tuesday)",7:30 pm,Away,Greenville University,"Greenville, IL",,,"W,4-1",Box ScoreRecap
"September 7, 2024 (Saturday)",3:30 pm,Neutral,Bluffton University,"Crawfordsville, IN",,,"W,1-0",Box ScoreRecap
"September 8, 2024 (Sunday)",12:00 pm,Neutral,Alma College,"Crawfordsville, IN",,,"L,1-2",Box ScoreRecap
"September 12, 2024 (Thursday)",3:30 pm,Home,University of Wisconsin-Stevens Point,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,0-0",Box ScoreRecap
"September 14, 2024 (Saturday)",3:00 pm,Away,Coe College,"Cedar Rapids, IA",,,"L,2-3",Box ScoreRecap
"September 18, 2024 (Wednesday)",7:30 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,"L,0-3",Box ScoreRecap
"September 25, 2024 (Wednesday)",3:30 pm,Home,Millikin University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-4",Box ScoreRecap
"September 28, 2024 (Saturday)",11:00 am,Home,Lawrence University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,2-2",Box Score
"October 5, 2024 (Saturday)",11:00 am,Away,Beloit College,"Beloit, WI",,,"L,1-2",Box ScoreRecap
"October 9, 2024 (Wednesday)",4:00 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,1-3",Box ScoreRecap
"October 15, 2024 (Tuesday)",3:30 pm,Home,Illinois College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-4",Box ScoreRecap
"October 19, 2024 (Saturday)",11:00 am,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-4",Box ScoreRecap
"October 23, 2024 (Wednesday)",4:00 pm,Away,Knox College,"Galesburg, IL",,,"L,2-5",Box ScoreRecap
"October 26, 2024 (Saturday)",11:00 am,Home,Ripon College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,2-3",Box ScoreRecap
"October 29, 2024 (Tuesday)",3:30 pm,Home,Grinnell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,1-0",Box ScoreRecap
