Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 9, 1984 (Sunday)",,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,4-0",
"September 12, 1984 (Wednesday)",,Home,Aurora University,"Lake Forest, IL",,,,"L,0-1",
"September 15, 1984 (Saturday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,,"W,1-0",
"September 22, 1984 (Saturday)",,Away,Rockford University,"Rockford, IL",,,,"L,0-2",
"September 26, 1984 (Wednesday)",,Home,University of Northwestern (MN),"Lake Forest, IL",,,,"L,0-1",
"September 29, 1984 (Saturday)",,Home,North Park University,"Lake Forest, IL",,,,"W,3-0",
"October 3, 1984 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-1",
"October 6, 1984 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"W,9-0",
"October 8, 1984 (Monday)",,Away,Beloit College,"Beloit, WI",,,,"W,4-2",
"October 10, 1984 (Wednesday)",,Home,Parkside,"Lake Forest, IL",,,,"L,0-1",
"October 13, 1984 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,2-0",
"October 20, 1984 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,2-0",
"October 22, 1984 (Monday)",,Home,University of Chicago,"Lake Forest, IL",,,,"W,8-0",
"October 24, 1984 (Wednesday)",,Away,Judson University,"Elgin, IL",,,,"W,7-0",
"October 27, 1984 (Saturday)",,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"L,0-3",
