Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2022 (Friday)",4:30 p.m.,Away,Univ. of Northwestern,"St. Paul, Minn.",,,"Univ. of Northwestern Kathryn Pals Invitational - St. Paul, Minn.","L,3-0",Box ScoreRecapGame Book (PDF)
"September 2, 2022 (Friday)",7 p.m.,Neutral,Coe College,"St. Paul, Minn.",,,"Univ. of Northwestern Kathryn Pals Invitational - St. Paul, Minn.","L,3-0",Box ScoreRecapGame Book (PDF)
"September 3, 2022 (Saturday)",11 a.m.,Neutral,Bethel Univ.,"St. Paul, Minn.",,,"Univ. of Northwestern Kathryn Pals Invitational - St. Paul, Minn.","L,3-0",Box ScoreRecapGame Book (PDF)
"September 7, 2022 (Wednesday)",5:30 p.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,,"L,3-0",Box ScoreRecapGame Book (PDF)
"September 7, 2022 (Wednesday)",7:30 p.m.,Neutral,UW-Stevens Point,"Oshkosh, Wis.",,,,"L,3-0",Box ScoreRecapGame Book (PDF)
"September 9, 2022 (Friday)",7 p.m.,Away,Carthage College,"Kenosha, Wis.",,,,"W,3-2",Box ScoreRecapGame Book (PDF)Gallery
"September 10, 2022 (Saturday)",Noon,Neutral,Luther College,"Ripon, Wis.",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"September 10, 2022 (Saturday)",2 p.m.,Away,Ripon College,"Ripon, Wis.",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"September 14, 2022 (Wednesday)",7 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"September 20, 2022 (Tuesday)",7 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"W,3-1",Box ScoreRecapGame Book (PDF)Gallery
"September 23, 2022 (Friday)",7 p.m.,Neutral,UW-River Falls,"Stevens Point, Wis.",,,"UW-Stevens Point Invitational - Stevens Point, Wis.","L,3-2",Box ScoreRecapGame Book (PDF)
"September 24, 2022 (Saturday)",10 a.m.,Neutral,College of St. Scholastica,"Stevens Point, Wis.",,,"UW-Stevens Point Invitational - Stevens Point, Wis.","W,3-2",Box ScoreRecapGame Book (PDF)
"September 24, 2022 (Saturday)",Noon,Neutral,St. Olaf College,"Stevens Point, Wis.",,,"UW-Stevens Point Invitational - Stevens Point, Wis.","L,3-2",Box ScoreRecapGame Book (PDF)
"September 30, 2022 (Friday)",7 p.m.,Home,Dominican Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"W,3-1",Box ScoreRecapGame Book (PDF)
"October 1, 2022 (Saturday)",Noon,Home,Aurora Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"L,3-0",Box ScoreRecapGame Book (PDF)Gallery
"October 4, 2022 (Tuesday)",7 p.m.,Home,Alverno College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"October 7, 2022 (Friday)",3 p.m.,Away,Rockford Univ.,"Rockford, Ill.",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"October 7, 2022 (Friday)",7 p.m.,Neutral,UW-River Falls,"Rockford, Ill.",,,,"W,3-2",Box ScoreRecapGame Book (PDF)
"October 8, 2022 (Saturday)",Noon,Away,Concordia Univ. Chicago,"River Forest, Ill.",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"October 14, 2022 (Friday)",7 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"W,3-1",Box ScoreRecapGame Book (PDF)
"October 15, 2022 (Saturday)",Noon,Home,Illinois Institute of Technology,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"W,3-0",Box ScoreRecapGame Book (PDF)
"October 18, 2022 (Tuesday)",7 p.m.,Home,Edgewood College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,"L,3-1",Box ScoreRecapGame Book (PDF)
"October 21, 2022 (Friday)",7:30 p.m.,Away,Benedictine Univ.,"Lisle, Ill.",,,,"W,3-2",Box ScoreRecapGame Book (PDF)
"October 22, 2022 (Saturday)",1 p.m.,Away,Concordia Univ. Wisconsin,"Mequon, Wis.",,,,"L,3-0",Box ScoreRecapGame Book (PDF)
"October 26, 2022 (Wednesday)",7 p.m.,Away,Marian Univ.,"Fond du Lac, Wis.",,,,"W,3-2",Box ScoreRecapGame Book (PDF)
"October 28, 2022 (Friday)",7:30 p.m.,Neutral,Wittenberg Univ.,"Bloomington, Ill.",,,"Illinois Wesleyan Univ. Invitational - Bloomington, Ill.","L,3-0",Box ScoreRecapGame Book (PDF)
"October 29, 2022 (Saturday)",11 a.m.,Away,Illinois Wesleyan Univ.,"Bloomington, Ill.",,,"Illinois Wesleyan Univ. Invitational - Bloomington, Ill.","L,3-0",Box ScoreRecapGame Book (PDF)
"October 29, 2022 (Saturday)",2 p.m.,Neutral,Millikin Univ.,"Bloomington, Ill.",,,"Illinois Wesleyan Univ. Invitational - Bloomington, Ill.","L,3-0",Box ScoreRecapGame Book (PDF)
"November 1, 2022 (Tuesday)",7 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,Northern Athletics Collegiate Conference Tournament,"W,3-0",Box ScoreRecapGame Book (PDF)Gallery
"November 3, 2022 (Thursday)",7 p.m.,Away,Concordia Univ. Wisconsin,"Mequon, Wis.",,,Northern Athletics Collegiate Conference Tournament,"W,3-0",Box ScoreRecapGame Book (PDF)
"November 5, 2022 (Saturday)",7 p.m.,Away,Aurora Univ. (Championship Match),"Aurora, Ill.",,,Northern Athletics Collegiate Conference Tournament,"L,3-0",Box ScoreRecapGame Book (PDF)
