Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 1986 (Friday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,89-47",
"November 25, 1986 (Tuesday)",,Home,Dubuque,"Grinnell, IA",,,"L,43-72",
"November 28, 1986 (Friday)",,Away,Wheaton,"Wheaton, IL",,,"L,39-76",
"November 29, 1986 (Saturday)",,Away,North Central,"Naperville, IL",,,"L,46-71",
"December 3, 1986 (Wednesday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,54-67",
"December 8, 1986 (Monday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,62-57",
"December 10, 1986 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,54-59",
"December 13, 1986 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"L,54-76",
"January 17, 1987 (Saturday)",,Away,Mount St. Clare,"Clinton, IA",,,"W,65-42",
"January 22, 1987 (Thursday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,46-78",
"January 24, 1987 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,86-73",
"January 27, 1987 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,49-73",
"January 30, 1987 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,58-69",
"January 31, 1987 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,44-58",
"February 4, 1987 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,60-67",
"February 7, 1987 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,49-62",
"February 11, 1987 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,48-63",
"February 14, 1987 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,75-62",
"February 17, 1987 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,71-63",
"February 19, 1987 (Thursday)",,Away,Clarke,"Dubuuqe, IA",,,"W,2-0",
