Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 7, 2020 (Saturday)",1:30 PM ET,Neutral,Ursinus,"Auburndale, Fla./ Lake Myrtle #4",,,RussMatt Invitational,"L,1-6",Box ScoreRecap
"March 8, 2020 (Sunday)",4 PM ET,Neutral,Pitt-Greensburg,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,6-27 inn.",Box ScoreRecap
"March 8, 2020 (Sunday)",6 PM ET,Neutral,Pitt-Greensburg,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,16-07 inn.",Box ScoreRecap
"March 9, 2020 (Monday)",5:30 PM ET,Neutral,RIT,"Auburndale, Fla./ Lake Myrtle Main",,,RussMatt Invitational,"W,8-5",Box ScoreRecap
"March 10, 2020 (Tuesday)",9 AM ET,Neutral,Illinois Wesleyan University,"Auburndale, Fla./ Lake Myrtle #4",,,RussMatt Invitational,"W,8-0",Box ScoreRecap
"March 12, 2020 (Thursday)",9:15 AM ET,Neutral,Nebraska Wesleyan,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,6-2",Box ScoreRecap
"March 13, 2020 (Friday)",3:30 PM ET,Neutral,Crown College,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,17-0",Box ScoreRecap
"March 13, 2020 (Friday)",5:30 PM ET,Neutral,Crown College,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,10-0",Box ScoreRecap
"March 14, 2020 (Saturday)",10 AM ET,Neutral,Penn State Abington,"Auburndale, Fla./ Lake Myrtle Main",,,RussMatt Invitational,"W,7-3",Box ScoreRecap
"March 22, 2020 (Sunday)",12 PM,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"March 22, 2020 (Sunday)",3 PM,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"March 24, 2020 (Tuesday)",12 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"March 24, 2020 (Tuesday)",3 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"March 28, 2020 (Saturday)",1 PM,Away,Illinois College,"Jacksonville, Ill.",,,,Canceled due to COVID-19 response,
"March 28, 2020 (Saturday)",4 PM,Away,Illinois College,"Jacksonville, Ill.",,,,Canceled due to COVID-19 response,
"March 30, 2020 (Monday)",4 PM,Away,Rockford University (JV),"Rockford, Ill.",,,,Canceled due to COVID-19 response,
"March 31, 2020 (Tuesday)",3 PM,Away,Marian University,"Fond du Lac, Wis.",,,,Canceled due to COVID-19 response,
"March 31, 2020 (Tuesday)",6 PM,Away,Marian University,"Fond du Lac, Wis.",,,,Canceled due to COVID-19 response,
"April 4, 2020 (Saturday)",12 PM,Away,Ripon College,"Ripon, Wis.",,,,Canceled due to COVID-19 response,
"April 4, 2020 (Saturday)",3 PM,Away,Ripon College,"Ripon, Wis.",,,,Canceled due to COVID-19 response,
"April 5, 2020 (Sunday)",12 PM,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"April 5, 2020 (Sunday)",3 PM,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"April 7, 2020 (Tuesday)",6 PM,Away,Rockford University,"Rockford, Ill.",,,,Canceled due to COVID-19 response,
"April 9, 2020 (Thursday)",1 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"April 9, 2020 (Thursday)",4 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"April 11, 2020 (Saturday)",1 PM,Away,St. Norbert College,"De Pere, Wis.",,,,Canceled due to COVID-19 response,
"April 11, 2020 (Saturday)",4 PM,Away,St. Norbert College,"De Pere, Wis.",,,,Canceled due to COVID-19 response,
"April 14, 2020 (Tuesday)",6 PM,Home,Rockford University,"Beloit, Wis./ Pohlman Field",,,,Canceled due to COVID-19 response,
"April 15, 2020 (Wednesday)",4 PM,Home,Rockford University (JV),"Beloit, Wis./The Ballpark at Strong Stadium",,,,Canceled due to COVID-19 response,
"April 18, 2020 (Saturday)",1 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,Canceled due to COVID-19 response,
"April 18, 2020 (Saturday)",4 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,Canceled due to COVID-19 response,
"April 19, 2020 (Sunday)",12 PM,Away,Grinnell College,"Grinnell, Iowa",,,,Canceled due to COVID-19 response,
