Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Kaczmarczyk, Crystal",FR-1,13:01.36,Midwest Conference Outdoor Championship,"May 13, 2022"
,"LeBlanc, Megan",JR-3,13:22.15,Midwest Conference Outdoor Championship,"May 13, 2022"
,"LeBlanc, Megan",JR-3,13:24.72,Mustang Open,"Apr 9, 2022"
,"Timmermans, Merel",SR-4,13:32.82,Mustang Open,"Apr 9, 2022"
,"Kaczmarczyk, Crystal",FR-1,13:36.75,Dick Young Invitational,"Apr 23, 2022"
,"Timmermans, Merel",SR-4,13:40.14,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Timmermans, Merel",SR-4,13:41.40,Monmouth College Fighting Scots Outdoor,"May 7, 2022"
