Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Olowu, Paige",SR-4,10.31m,"33' 10""",Midwest Conference Outdoor Championship,"May 13, 2022",1.6
,"Oden, Melanie",FR-1,9.81m,"32' 2.25""",Mustang Open,"Apr 9, 2022",0.0
