Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Rockwell, Aiyana",FR-1,38.64m,"126' 9""",Midwest Conference Outdoor Championship,"May 13, 2022"
,"Filkins, Andrea",FR-1,32.78m,"107' 6""",Dick Young Invitational,"Apr 23, 2022"
,"Berhane, Arsema",SR-4,27.52m,"90' 3""",Dick Young Invitational,"Apr 23, 2022"
,"Booher, Sara",FR-1,24.48m,"80' 4""",Mustang Open,"Apr 9, 2022"
,"Marsh, Grace",FR-1,21.88m,"71' 9""",Dick Young Invitational,"Apr 23, 2022"
,"Myers-Rafferty, Emma",FR-1,20.60m,"67' 7""",Emory Thrills in the Hills Open,"Mar 25, 2022"
