Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 3, 2014 (Monday)",5 p.m. EST,Neutral,Aurora University,"Clermont, FL",,,Dot Richardson Spring Games,"L,13-16",Box ScoreRecap
"March 3, 2014 (Monday)",7 p.m. EST,Neutral,Augustana College (IL),"Clermont, FL",,,Dot Richardson Spring Games,"L,1-9",Box ScoreRecap
"March 4, 2014 (Tuesday)",5 p.m. EST,Neutral,Marywood University,"Clermont, FL",,,Dot Richardson Spring Games,"W,8-0",Box ScoreRecap
"March 4, 2014 (Tuesday)",7 p.m. EST,Neutral,Trine University,"Clermont, FL",,,Dot Richardson Spring Games,"L,0-10",Box ScoreRecap
"March 7, 2014 (Friday)",3 p.m. EST,Neutral,Houghton College,"Clermont, FL",,,Dot Richardson Spring Games,"W,6-3",Box ScoreRecap
"March 7, 2014 (Friday)",7 p.m. EST,Neutral,Ohio Northern University,"Clermont, FL",,,Dot Richardson Spring Games,"L,0-14",Box ScoreRecap
"March 26, 2014 (Wednesday)",2 p.m.,Away,Benedictine University at Springfield,"Springfield, IL",,,,"L,3-5",Box ScoreRecapBox Score
"March 26, 2014 (Wednesday)",4 p.m.,Away,Benedictine University at Springfield,"Springfield, IL",,,,"L,1-3",Box ScoreRecapBox Score
"March 28, 2014 (Friday)",2 p.m.,Home,DePauw University,"Jacksonville, IL",,,,"W,4-3",Box ScoreRecap
"March 28, 2014 (Friday)",4 p.m.,Home,DePauw University,"Jacksonville, IL",,,,"L,2-5",Box ScoreRecap
"March 29, 2014 (Saturday)",1 p.m.,Home,Lake Forest College,"Jacksonville, IL/Kamp Softball Field",,,,"L,2-8",Box ScoreRecap
"March 29, 2014 (Saturday)",3 p.m.,Home,Lake Forest College,"Jacksonville, IL/Kamp Softball Field",,,,"L,3-11",Box ScoreRecap
"April 1, 2014 (Tuesday)",3 p.m.,Home,Westminster College (MO),"Jacksonville, IL/Kamp Softball Field",,,,"W,7-6",Box ScoreRecap
"April 1, 2014 (Tuesday)",5 p.m.,Home,Westminster College (MO),"Jacksonville, IL/Kamp Softball Field",,,,"W,5-2",Box ScoreRecap
"April 5, 2014 (Saturday)",1 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,14-0",Box ScoreRecap
"April 5, 2014 (Saturday)",3 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,13-1",Box ScoreRecap
"April 6, 2014 (Sunday)",12 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,6-3",Box ScoreRecap
"April 6, 2014 (Sunday)",2 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-8",Box ScoreRecap
"April 9, 2014 (Wednesday)",4 p.m.,Away,Millikin University,"Decatur, IL",,,,"L,2-7",Box ScoreRecap
"April 9, 2014 (Wednesday)",6 p.m.,Away,Millikin University,"Decatur, IL",,,,"L,2-10",Box ScoreRecap
"April 11, 2014 (Friday)",1 p.m.,Neutral,St. Norbert College,"East Peoria, IL",,,Midwest Conference Classic,"W,8-6",Box ScoreRecap
"April 11, 2014 (Friday)",3 p.m.,Neutral,Ripon College,"East Peoria, IL",,,Midwest Conference Classic,"L,4-5",Box ScoreRecap
"April 12, 2014 (Saturday)",1 p.m.,Neutral,Carroll University,"East Peoria, IL",,,Midwest Conference Classic,"L,7-9",Box ScoreRecap
"April 13, 2014 (Sunday)",10 a.m.,Neutral,Lawrence University,"East Peoria, IL",,,Midwest Conference Classic,"L,2-6",Box ScoreRecap
"April 18, 2014 (Friday)",1 p.m.,Home,Iowa Wesleyan College,"Jacksonville, IL/Kamp Softball Field",,,,"L,9-10",Box ScoreRecap
"April 18, 2014 (Friday)",3 p.m.,Home,Iowa Wesleyan College,"Jacksonville, IL/Kamp Softball Field",,,,"W,8-0",Box ScoreRecap
"April 23, 2014 (Wednesday)",3 p.m.,Home,Monmouth College,"Jacksonville, IL",,,,"L,2-11",Box ScoreRecap
"April 23, 2014 (Wednesday)",5 p.m.,Home,Monmouth College,"Jacksonville, IL",,,,"L,7-11",Box ScoreRecap
"April 24, 2014 (Thursday)",3 p.m.,Home,MacMurray College,"Jacksonville, IL",,,,"W,6-3",Box ScoreRecap
"April 24, 2014 (Thursday)",5 p.m.,Home,MacMurray College,"Jacksonville, IL",,,,"W,9-0",Box ScoreRecap
"April 26, 2014 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,3-4",Box ScoreRecap
"April 26, 2014 (Saturday)",3 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,7-10",Box ScoreRecap
