Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2016 (Friday)",2 pm,Home,Rockford,,,,"W,3-0",Box ScoreRecap
"September 2, 2016 (Friday)",7 pm,Home,Millikin,,,,"L,1-3",Box ScoreRecap
"September 3, 2016 (Saturday)",11 am,Home,Wis.-Eau Claire,"Chicago, IL",,,"L,1-3",Box ScoreRecap
"September 3, 2016 (Saturday)",1:30 pm,Home,#5 Calvin,,,,"L,0-3",Box ScoreRecap
"September 9, 2016 (Friday)",6 pm,Home,Illinois Tech,,,,"W,3-0",Box ScoreRecap
"September 10, 2016 (Saturday)",7 pm,Away,Dominican (Ill.),,,,"W,3-0",Box ScoreRecap
"September 13, 2016 (Tuesday)",7 pm,Home,#17 Illinois Wesleyan,,,,"L,1-3",Box ScoreRecap
"September 17, 2016 (Saturday)",2 pm,Neutral,Carroll (Wis.),"Kenosha, Wis.",,,"W,3-0",Box ScoreRecap
"September 17, 2016 (Saturday)",4 pm,Away,Carthage,,,,"W,3-1",Box ScoreRecap
"September 23, 2016 (Friday)",5 pm,Neutral,Wis.-Platteville,"Mount Vernon, Iowa",,,"W,3-1",Box ScoreRecapPreview
"September 24, 2016 (Saturday)",10 am,Away,Cornell College,,,,"W,3-2",Box ScoreRecapPreview
"September 24, 2016 (Saturday)",2 pm,Neutral,Wis.-River Falls,"Mount Vernon, Iowa",,,"W,3-0",Box ScoreRecap
"October 1, 2016 (Saturday)",12 pm,Neutral,Brandeis,"Pittsburgh, Pa.",,,"W,3-0",Box ScoreRecapPreview
"October 1, 2016 (Saturday)",2 pm,Away,#16 Carnegie Mellon,,,,"W,3-2",Box ScoreRecapPreview
"October 2, 2016 (Sunday)",12 pm,Neutral,#15 Washington-St. Louis,"Pittsburgh, Pa.",,,"W,3-1",Box ScoreRecapPreview
"October 7, 2016 (Friday)",2 pm,Home,Aurora,,,,"L,0-3",Box ScoreRecap
"October 7, 2016 (Friday)",6 pm,Home,#15 Elmhurst,,,,"L,2-3",Box ScoreRecap
"October 8, 2016 (Saturday)",3 pm,Home,#11 Juniata,,,,"L,1-3",Box ScoreRecap
"October 15, 2016 (Saturday)",12:30 pm,Neutral,New York U.,"Waltham, Mass.",,,"W,3-0",Box ScoreRecapPreview
"October 15, 2016 (Saturday)",2:30 pm,Neutral,#6 Emory,"Waltham, Mass.",,,"W,3-1",Box ScoreRecapPreview
"October 16, 2016 (Sunday)",11:30 am,Neutral,Rochester (N.Y.),"Waltham, Mass.",,,"W,3-1",Box ScoreRecapPreview
"October 16, 2016 (Sunday)",1:30 pm,Neutral,Case Western Reserve,"Waltham, Mass.",,,"W,3-1",Box ScoreRecapPreview
"October 20, 2016 (Thursday)",7 pm,Away,Wheaton (Ill.),,,,"L,1-3",Box ScoreRecap
"October 28, 2016 (Friday)",6 pm,Home,Dominican (Ill.),,,,"W,3-0",Box ScoreRecap
"October 28, 2016 (Friday)",8:20 pm,Home,North Park,,,,"W,3-0",Box ScoreRecap
"October 29, 2016 (Saturday)",3 pm,Away,Concordia (Wis.),,,,"L,1-3",Box ScoreRecap
"November 4, 2016 (Friday)",12 pm,Neutral,Brandeis,"St. Louis, Mo.",,,"W,3-0",Box ScoreRecapPreview
"November 4, 2016 (Friday)",4 pm,Neutral,#21 Carnegie Mellon,"St. Louis, Mo.",,,"L,2-3",Box ScoreRecapPreview
"November 5, 2016 (Saturday)",10 am,Neutral,#14 Washington-St. Louis,"St. Louis, Mo.",,,"L,1-3",Box ScoreRecapPreview
