Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2011 (Saturday)",1:00 p.m.,Away,Macalester College,"St. Paul, MN",,,"W,31-6",Box ScoreBox Score
"September 10, 2011 (Saturday)",1:00 p.m.,Home,Monmouth College,"Grinnell, IA/Rosenbloom Field",,,"L,20-61",Box ScoreBox Score
"September 17, 2011 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,"L,20-38",Box ScoreBox Score
"September 24, 2011 (Saturday)",Noon,Home,Lake Forest College,"Grinnell, IA/Rosenbloom Field",,,"W,49-34",Box ScoreBox Score
"October 1, 2011 (Saturday)",2:00 p.m.,Away,Beloit College,"Beloit, WI",,,"W,28-21",Box Score
"October 8, 2011 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Rosenbloom Field",,,"W,43-35",Box ScoreBox Score
"October 15, 2011 (Saturday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,"W,17-15",Box ScoreBox Score
"October 22, 2011 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Rosenbloom Field",,,"L,28-30",Box ScoreBox Score
"October 29, 2011 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,16-48",Box ScoreBox Score
"November 5, 2011 (Saturday)",1:00 p.m.,Home,Carroll University,"Grinnell, IA/Rosenbloom Field",,,"L,21-31",Box ScoreBox Score
